,Rating,Title,Content,Author Name,Date,Year
261,6,Decent...but,"I don't know all the backstory of this franchise, but I enjoyed this movie for the most part. It was action-packed and visually enticing. I am not a guy, but if I was, I think I'd know this movie is tailor-made for me: filled with bravado and a cameraman who apparently can't take his lens of the eye candy and cheesy little one-liners parsed throughout here and there. This is a film tailor-made for the ""Fast and Furious"" fan.But while the action and cinematography is appealing and exciting, some areas left a little bit to be desired. I thought the plot was a little weak and convoluted. I found some of the acting to need a little improvement--the cheesy one-liners didn't help. Most of all though, the cheesy romantic components were just sad. If Diesel and the cop had one more long stare at each other, I might have hurled right there in the theater. And the way all the relationships came together at the end and pretty much everyone got their fantastical happy ending was just a bit much and over-the-top clich√©. I was actually surprised at how clich√© it all was. The over-the-top happy endings left me wondering where this franchise will go from here, if there is a plan for its continuation at all. There are no holes left. How will the next installment come in with all the characters rich and free and in love and whatnot? Hmmm But let not the previous paragraph deter you. This is a fun film worth seeing.",TamPalm,6/10/11,2011
265,6,Somewhat failed attempt at popcorn,"Picking up the story where the previous one left off this one doesn't need much explaining story wise - the gang is still up to no good and using fast cars to do it. This time the scenery has changed to Southern America, Brazil to be exact.The theme of the films being fast cars, fast driving and action sequences galore this one does not fail to deliver. There's plenty of all of that. When it comes to adding something new to the series it does fail a bit though - it's just more of the same. Add to that the fact that most of the story is more than a little ludicrous and the end result is easily derived: if one is able to dislodge ones brain for the duration of the film then it can be enjoyed otherwise it can't.For me the turning point was the point where it became clear there were no characters to bond with. Every single one of them should be locked away for life. One can't care for characters like that - whether they live or die, escape or get caught, it doesn't matter. It makes the film flimsy and too easily forgotten.6 out of 10 corns not yet fully popped.",LazySod,5/18/11,2011
269,7,Pretty entertaining...,"Only watching four movies a year at the theaters now, I went to see this movie out of my vestigial interest in fast cars left over after years of owning sports cars and fast cars...The plot line is pretty much just an excuse for insane chase scenes that defy the laws of physics and just all the other laws out there.The target audience will enjoy the movie, but this movie did not really bring anything new to the table as far as the cars, it brings in cast members from the previous sequels and does'nt even try to explain the connections. Besides these little quibbles, I have never seen a movie where they used so little actual real natives. They only used Rio as a backdrop and huge set, clearing the streets almost completely for all the scenes. But now that I think about it, that was the way all of the movies have been made. Tokyo drifts main Japanese protagonists were all either mixed or Korean!",tomarx7,6/4/11,2011
270,1,Most average F'n'F yet,"RE: 19 April 2011 | by corey_dw (Australia) After varying degrees of success with the franchise, My faith that ""Fast 5"" could deliver on the hype was waning somewhat. However despite the fact this film hasn't been released yet and I've not actually seen it but I work for the studio I am pleased to say the series hasn't redeemed itself. Fast 5 pulls out no stops this time around. It almost delivers on action, cars, poor quality acting and a hackneyed storyline. It doesn't bother exploring the character personalities, not showing humour, fear, vulnerability and determination this time around which gives the movie no strength or depth also missing from previous Fast n Furious movies. I found myself cringing out loud a few times at the unsubtle humour, and leaning forward for the action scenes which should've been truly amazing.The Story is predictable and will not keep the surprises coming to the end. The Cast has not matured and it shows in the lack of quality of acting over previous F'n'F movies. Ironically, one of the production companies involved is called Original Productions.Pros:Average pace throughout the movieAverage storyline and plotAverage Cast of actors/ actresses Unimaginative and un-inventive elements throughoutOne or two ""Wow"" momentsCons: Would be nice to have more screen time for the carsa 130 cheesy moments ( but this adds to the humour of the film)Overall: Highly recommended if you have low expectations, nothing better to do and a free cinema ticket, or your a complete drone with no imagination who likes retarded films with spoon fed plots. Just be sure to fast forward until the end of the credits!0.5/10",StudioLAX,4/25/11,2011
273,9,Re-ignites the F&F Series!,"This film had a lot of hype to live up to. With intense action sequences and the revival of Toretto and Mia supporting O'Connor in the last film, there could be no let-up of delivering an exciting yet somehow different Fast and Furious film this time around.They tried, and succeeded.They've tied in little bits of what made the other films good, all into one epic 2 hour long movie. While the plot itself is nothing original, we all know to expect this from this from a car film. But it has to be said the film is full of action, from drifting to gun fights, car, train and foot chases, confrontations, and of course, racing.The film starts right off from where we left from the last film, so we get to see how Dom is freed. Furthermore, many characters from all previous 4 movies return for the big heist, but they are given a good amount of time on screen each, which is important.And finally, we have The Rock himself making his debut into the franchise.We also learn a bit more about Dom, and the relationship Brian has with Mia and Vince (yes, Vince!). This is wrapped up with simple, witty dialogue between the gang and a few surprises in the story (not to mention a huge twist at the end mid-way through the credits. It has to be said, some stunts are pushed a little too far, but it does makes for some genuine terrific action.The only gripe I have is that it would have been nice to see more tuners but muscle car lovers won't be disappointed.A very well done to the makers of the film for bringing this one back to the roots of The Fast and The Furious while keeping the action tense and the storyline fresh.",lewisray2,4/23/11,2011
275,5,Best in series,"Fast Five is a very good action movie with pretty much all of the characters that have appeared in the series returning for one last mission. I won't give away any piece of the story because I don't want to ruin it for anyone who hasn't seen this movie and wants to read the reviews before seeing the movie. What I will say is this: the action was great, the special effects were great, and the cars were great. The actors gave solid performances. The dialogue was a bit cheesy at times but come on, the only reason we come to see these action movies is for the action. Unlike the rest of the movies in the series, Fast Five is more of a heist movie than a street racing movie which is a nice change in the series and it really shows that the series has really matured from the first movie. My only complaint is that the some of the beginning parts were a bit slow. But that one problem didn't really take away the fact that fast five is a great way to kick off the summer. I would recommend it to fans of the series and to people who are fans of action movies in general. Trust me, you won't be disappointed.",JaredGilman,5/7/11,2011
278,8,Best Of The Series?,"Fast and Furious 5/Fast Five is, believe it or not, arguably the best in the series. Despite the often awful dialogue occasionally rubbish acting and non existent plot, it easily contains the best action and has the most exciting scenes of the series. The Film also contains a scene where Vin Diesel has an incredible fight with Dwayne Johnson,that alone is worth the price of admission. It also brings back some familiar faces from the previous films including, Han, Tej, Vince and Roman Pierce, played by Tyrese Gibson who has some of the best/worst dialogue in the film, but is just as funny as he was in ""2 fast 2 furious"". If you didn't enjoy the previous films in the series then stay well away from ""Fast Five"", but if you have enjoyed them, then buckle your seat belt your in for the best ride of the series to date. ",linkinpython,4/24/11,2011
280,2,Braindead on Arrival; Could Not Finish,"I usually finish movies - even bad ones - but this is worse than bad. Girl: ""I'm Pregnant""....Boy: ""You're Kidding me!?"".... or ""This Mission just went from Mission Impossible, to Mission Insanity""....yes that's the kind of completely brain-dead dialog that's commonplace in this holy-hell-crud-fest. This is a movie whose story and dialog has the sophistication of a Grand-Theft-Audio Video Game. It features ludicrous action sequences, terrible direction, and equally bad acting and line deliveries. There are lots of good looking people on screen with stilted cue-card-bad line-delivery take your pick of any actor involved. Before even starting this stink-fest you knew who the target audience was for by the PG-13 rating. To top off, the music is lifted from old Miami Vice episodes. Not worth your time. A true turkey!",pc95,11/12/11,2011
289,10,Best so far,"After seeing the movie version ts I think is the best franchise in terms of effects, cast and script. - More like the idea of ​​resurrection I believe character named Han could be done in the fourth part is much more elegant. Reintroduction of the Tokyo drift child was terribly welcome. I would have liked to see her again Eva Mendes still using an undercover cop station with Dwayne Johnson for example. The idea scenario would be many and would create a sixth side that still would not want to see so many collectible cars destroyed. I wish you pleasant viewing, and hardly wait to review the movie theater. - Is fast and furious rule :D",alxtd,4/4/11,2011
291,9,When The Rock and Vin Diesel throw down,"When Friday The 13th hit part 5, everyone had one word in mind-pathetic. When Saw hit part 5, only their most loyal fans stayed around. By the time Star Wars: The Phantom Menace (part 5 of the series) came out, everyone was booing. Now, you may ask yourself, what's the point of this little rant? Well, the point is that it's hard to keep a movie going with 4, or hell, even 3 sequels (just look at Scream 4.) That being said, Fast Five is the best in the series. Vin Diese, returns as Dominic, who escaped from jail and is sentenced at the beginning to more jail time. He promptly escapes and teams together a group of cons, thieves, and most importantly, car drivers for one last mission. Also returning are brother and sister Brian and Mia (Paul Walker and Jordana Brewster). All the veterans are really good, and Ludicrous is very funny as Tej, a newcomer who helps the guys out on their last mission, but the scene stealer here is Dwayne ""The Rock"" Johnson as Luke Hobbs, a cop who always gets his man. He's simultaneously funny and intense, and when him and Diesel throw down, everyone in the theater will be cheering. Fast Five is an exciting mix of action, comedy, and even a bit of drama. See Fast Five on the biggest, loudest, screen possible. It's the start of the summer movie season, and it's looking pretty solid.",Jackpollins,5/17/11,2011
292,10,fast five is a great movie that you should definitely watch,"fast five is my all time favorite movie. it had great fighting and racing scenes. everything was perfect. your dumb not to like it. Vin diesel is a great actor for the movie. he's daring and always prepared. as usual, fast five had a great beginning and a great ending. it seemed like a suicide mission but they made anything possible at the end. the seen with the train was very exciting. you always wanted to know what was going to happen. The movie changed a lot to surprise you, which made it very suspenseful. they invested a lot of money into this movie with all the destroyed cars. it made it totally worth it. it is a great movie compared to the other fast and furious movies. it makes you want want to see the next sequel because it always keeps you guessing at the end. thats why i'm positive fast and furious six will be just as good or even better",dxjycz99,8/30/11,2011
293,9,the best fast and furious movie so far,"This was the best Fast and Furious movie I have ever seen. The action-packed scenery was out of this world. It was pretty clever of Dom and his gang to slip past those cops. I think that street race that Dom and his racing buddies would go 1/4 mile for $1,000,000 while driving police cars. That scene when Dom and Brian were driving while having a safe attached to the back of their cars was so funny.It was awesome to bring all the previous cast members from the Fast and the Furious, 2 Fast 2 Furious, and Fast and Furious and ban them together to take on Hobbs, Dwayne Johnson, who was the bad boy to take Dom and the rest of the racers down.Dwayne Johnson played an excellent job being the Head Cop. His character, Hobbs is someone no one wants to fool around with.As for Vince, I thought he was gonna betray Dom by bringing him in to the cops. He seemed like he couldn't be trusted.Vin Diesel and Paul Walker make a perfect partnership for these movies that will literally DRIVE YOU WILD.For the special effects, they were incredible for my ears. I love listening to the sounds of explosions, gun shots and car crashes.The only scene I find ironic was when Dom saved Hobbs' life so he (Hobbs) joined forces with Dom's gang. Vin Diesel vs Dwayne Johnson was a bloodbath match. I hope this movie wins a few Oscars. It was stupendous.",tfbowler314,9/4/11,2011
294,8,"Not only did it suppress the surrounding hype, it kicked, punched, shot and killed the hype.","I couldn't help but to applaud and cheer after the ending credits among with the rest of the over crowded people in the theatre. It exceeded my every expectation and being a hardcore fan of the fast and furious franchise I couldn't have asked for more from the 5th instalment. It has everything from bone crunching action, combat, shoot em up scenes and of coarse what's fast and furious without the cool dream cars.The gang are finally back together but for this time it's for one last job. The cast is recruited from a range of all the previous fast and furious movies.(1-4) Which was great to see all the characters back together kicking ass. Dwayne Johnson (The Rock) was impressive and my word he gave Vin diesel a tough competition (in the movie as well as their physique!) To be honest I had thought that fast 5 was just going to be a sappy Hollywood attempt just to bring the cash in, well I'll tell you this, the director, the cast and the rest of the crew have smashed the box office and deserve every penny of it. A perfect action/adventure flick for a night out whether your a fast and furious fan or not.After the phenomenal first instalment (the fast and the furious) A mediocre second instalment (2fast and 2furious) A inconvenient, mildly entertaining third instalment (Tokyo Drift) and a decent mildly thrilling fourth instalment (fast and furious) they bring back all the thrills, action, adventure and fun in fast and furious 5 (probably the best one out of the series so far)The 12a (PG-13) rating however did seem a bit dodgy. This film included far to much violence enough for it to easily be a 15 (this would allowed the film to bring slightly more adult themes and violence into the flick too)Don't get it twisted, this film is all Heist and not street racing but when it is as entertaining as this who cares? Thank god they avoided the ""3D era"" which in my opinion would just ruin the film due to the strange camera angles they do purposely to make it feel like it's in front of you. On that note the camera angles were actually really great and noticeable, especially when they show the spectacular RIO. (setting) Fast and furious fans will not be disappointed, especially because it has one of the most bad ass cast ever. The twist was a O.M.G moment so I strongly suggest you wait for after the credits to see this (those of you who have seen it will understand!)Overall I'm completely satisfied with this movie, it's pulled the fast and furious franchise out of the dirt and back into the fun, action-packed adventure that we all love. Take a bow the Fast and Furious crew you killed the hype and by far made the best movie this year so far. Don't miss out on such a exciting adventure and feel how ""fast and furious"" this film really is.",k-dhesi,4/28/11,2011
295,5,Why is this so popular?,"How would i describe Fast Five? Preposterous! Ridiculous! Absurd! The film is riddled with one-liners and stunts that would kill the average human(except for Chuck Norris, but is he really human), yet it is entertaining for a summer popcorn film. i have seen all of the series, except for The Fast and the Furious: Tokyo Drift and this one seems to be the worst of all. It is like they said lets take all the good parts of all the previous films and through it together. Unfortunately it does not work. This film was about them stealing cars, but they don't show many cars in the film and they hint at races, but skip to the next scene, so we don't actually see the races. We meet some characters, but only for as minute and then they almost disappear for the rest of the film. As i stated above, it is still entertaining, but... Just check your brain at the door.",oceansroar,8/27/11,2011
296,8,"Packed wall-to-wall with breathtaking action sequences, this fifth entry is easily the most thrilling and the best of the 'Fast and Furious' franchise","Unless you're ""Harry Potter"", franchises rarely have much gas left in their tank by their fourth instalment, let alone their fifth. But two years ago, the ""Fast and Furious"" franchise defied its slow but sure decline by reuniting the original stars of the first movie that made it such a runaway success ten years ago, thus finding its groove once again and speeding away with the best box-office results the series has enjoyed.To prove their success then wasn't just a fluke, the stars- Vin Diesel and Paul Walker- are back at it again with a fifth-quel, and you know what- it's even faster, even more furious than anything the franchise has done. Yes, dear fans of fast cars, hot babes and most of all brawny men, ""Fast Five"" takes the hallmarks of the franchise and brings it to a whole new level. It's the best ""Fast and Furious"" movie by far, an adrenaline shot of pure guilt pleasure that promises and delivers white-knuckle thrills and edge-of-your-seat excitement.Certainly that's the expectation thanks to an exhilarating opening sequence where our favourite recalcitrant criminal Dominic Toretto and his newly-minted criminal associate Ryan O'Connor are off stealing luxury race cars on board a moving train. Besides federal agents, Dom and O'Connor also have to contend with double-crosses and oh, a looming bridge. So when you have our heroes leaping out of a speeding car while plunging into a ravine, you know you better buckle up for the ride you're going to be in for.A memory jolt for those who may have forgotten- Dom was arrested at the end of the last movie, and was sentenced without parole to 25 years in federal prison. But where's the fun in having him behind bars? So en route to a maximum security prison, Dom's transport is promptly ambushed by Ryan and his girlfriend Mia (Jordana Brewster). The trio end up in Rio, where said daring midday heist occurs and lands them on the wrong side of Rio's most feared criminal kingpin Reyes (Joaquim de Almeida).True to Dom's nature, he seizes it as an opportunity to do one big score and then go off to relax. With this nifty twist, screenwriter Chris Morgan (also the writer of the previous three films) turns what used to be a movie around the confines of the underground street racing circuit into a heist movie. Morgan also does an Ocean's Eleven as Dom assembles just about every supporting character who has appeared in one of the franchise's films for his latest crew- including Roman (Tyrese Gibson), Tej (Chris 'Ludacris' Bridges), Han (Sung Kang) and Gisele (Gal Gadot).The chemistry between the returning cast and characters is delightful, and Morgan reserves the best zingers in his script for their banter. New additions Tego Calder√≥n and Don Omar also add to the fun, their mutual riffs on Tej that exploit the language barrier between the two Americans simply hilarious. Of course, the highlight of this movie is really the introduction of just about the most badass F.B.I. agent from up North, Hobbs (Dwayne Johnson), sent into Rio to apprehend Dom and O'Connor.The relentlessness of Johnson's Hobbs is a good foil against the arrogance of Diesel's Dom, and their subsequent mano-a-mano no-holds-barred fistfight that results is brutally efficient. Indeed, watching Diesel and The Rock go up against each other is worth the price of admission itself, because there simply is no one bigger, badder and balder than Diesel. It's a duel made in action heaven, and director Justin Lin milks it for every punch, kick and body-smash it is worth.But Lin isn't content to rest on the laurels of his hulking action stars. A footchase across rooftops and down alleyways of the crowded, crime-ridden hillside favelas (neighborhoods) of Rio surpasses the sheer adrenaline that Jason Bourne induced in ""The Bourne Ultimatum"", and makes great use of its locale's backdrop. The finale, though, is quite something in itself and beats anything that Lin has done, or for that matter, anything that you have seen so far in the ""Fast and Furious"" franchise. We're not about to spoil the surprise for you here, but suffice to say that it will go down as one of the most breathtaking car chase sequences in cinematic history.And with that, ""Fast Five"" has more than about justified its existence by being a souped-up, pumped-up, revved-up action movie that floors its throttle from the get-go and doesn't let up for a full two hours. Yes, there are times when the dialogue borders on laughable, especially when Morgan tries to give his characters- Dom in particular- more depth and some semblance of character development.But this is not a movie that you watch for those things, and a franchise that was built on these things- rather ""Fast Five"" is about revving engines, crashing cars, brawny men and hot babes and on every one of these counts, it delivers spectacularly. We guarantee you by the time the end credits roll with a sneak peek of where the franchise is headed to next, you'll be cheering for the sixth ""Fast and Furious"" film.",moviexclusive,5/1/11,2011
297,10,"I was never a fan of the Fast and The Furious movies, but Oh... My... God","So last night I went with my buddy Caleb to go see Fast Five. I was excited for it because I saw the previews but I did not think it was going to be THIS GOOD! I swear to god when I say this as soon as the movie started I was SMILING throughout the whole film. This movie was filled with everything that everyone wants in a movie! Explosions intensity jaw dropping action INSANE car car crashes comedy and Vin Diesel and Dwayne Johnson were PERFECT for this movie! The intensity between these two characters was so amazing you could feel the hate between these two! I enjoyed myself that night, overall great movie! If I could I would TOTALLY go see it again!",holycrap345,4/30/11,2011
298,10,UNbelievable,"been a fan since day one, and never saw this coming. just thought it would roll along with the rest of them, and continue to be one of my favorite guilty-pleasure film series. boy was i wrong, dead wrong.fast five was incredible. from start to finish there isn't one dull moment in the movie and it's just -NOT- predictable what so ever. seeing a lot of the old cast members come together was great. they all feed off of each other so well.i loved fast five. i will not enjoy a movie this much for the rest of 2011.if i had a vagina, it would have been wet all day.",lakersfn26,4/29/11,2011
299,10,Freaking Insanity..!!,"This movie is the best among all the 'Fast ant furious' series... It has got great action, comedy.. But its Vin Diesel, Dwayne Johnson and Paul Walker who steals the show.. Not much races they got in the movie as I had expected but what they got is really amazing.. The climax is the most amazing part in the movie... They do it so brilliantly and smartly... Its just amazing... Must watch for all the F&F fans.. Your are gonna love this one....!!!!I enjoyed the movie right from the start to the end.. Its really freaking insanity.. I hadn't expected so much from this movie, but it was a surprise how the movie turned out to be...I just loved Vin Diesel and Dwayne Johnson, they were so awesome.. People here in India didn't stop whistling when their intro scene came up.. I just enjoyed the movie and so did my friends...In short, it's a movie that shouldn't be missed... So go and watch it.. Its way FAST and way FURIOUS...",appu_harsha340,5/6/11,2011
301,10,Fantastic,"It's rare that I come out of a movie and just want to walk back in and watch it again - and how often is that likely to happen with the fourth sequel? Probably never again! The movie has so many great moments from rooftop chases to gun battles to the amazing safe chase finale and all with very little or no CG - I'm just glad there were no tunnel chases like the previous movie. The quieter moments are great too, the extended family these characters have created make their bond very believable and like a real family they fight but ultimately have each others back. There are some extremely funny moments too, the toilet scene is funnier than anything in the latest Big Mommas House and any conversation between Tej and Roman is delightful. Surprisingly The Rock is barely in the movie but he does get a great post-credits moment with someone else from the franchise history. It's worth sticking round for that. It is a far superior action movie to most others out there and definitely better than the other car movies of late, Faster and Drive Angry - I'm looking at you.",HingeThunder,4/25/11,2011
302,9,Solid Sequel,"My first review of 2011 is ""Fast Five"" and once its non stop action. After my major disappointment with the fourth installment my first thought walking into the cinema was pretty much the same reaction after walking out of the fourth movie. Sure the movies now are much focused on action instead of cars however the car scenes in this film surpass the ones from the fourth movie. Justin Lin must of taken pointers after the fourth movie to cut down on the CGI and use more real life cars and stuntman, this has paid off.

The overall result isn't perfect but its sure a hell lot better. The cars in this film mainly are American Muscle V8's with the odd Japanese import every now and then. The writing of the film is a lot better and there actually a story and character development that was missing from the fourth movie. It was great to finally have most of the characters from the all the movies into one for one big adventure.

The only cons about this movie is running time of 130 minutes, to date its the longest ""Furious"" movie in the series and should have been cut down. Another con is lack of races. Sure there where cars but not enough racing to pleasure the hardcore ""Furious"" fan. However there is a few show stoppers that will please these included the fight between Vin Diesel and The Rock, the million dollar quarter mile race which includes the four main characters in Dodge Chargers and the climax which includes a giant safe, two bad ass Chargers, a bridge and a lot of smashed police cars.

Younger viewers will be turned off this movie due to the lack of racing and the films length, I counted at least 15 young people walking out after 30 minutes into the film. The first major races doesn't happen until a hour into the film. Recommended",killbill_28,4/21/11,2011
303,8,All in all not a bad movie at all,"Well I waited until the movie actually came on DVD to view this movie. Being that I have pretty good surround sound I felt that I could get the same effect sound-wise if the action was good. Well I must say my sound system got quite the workout. I quite expected the movie to pick up exactly where it left off with part 4. Then the story moves into territory I thought it would. The only thing I can fault the movie on is predictability. You could see where the movie was going a mile away. Then when they get the ""crew"" together I figured right away that they were going for the whole (Ocean's Eleven) angle. Especially when the climatic ending comes into play. I had it quite figured out by time it was all over with. I just wished they made the so called 'villian' in this movie a little more 'villanous'. But like I said, overall though this isn't a bad movie at all. It is definitely an adrenaline rush of a movie. At first I thought the stunts would look over the top cheesy, but they were actually pretty good and packed with good intensity. The climatic chase sequence definitely looked a bit more realistic than the climatic car chase in part 4, which I was glad about. All the characters worked really well together as well, and you can tell just how much their chemistry has grown through the years. They definitely play well off one another.",Zephyr75,10/7/11,2011
306,10,Best Movie Ever!!!,"If you are a big fan of the Fast And Furious Franchise.Then I recommend this movie to you.It has all the action,foot chases,and best of all.Who doesn't want to miss out on two buff dudes beating each other senseless.The acting is OK,and to be honest the stunts are just crazy insane.I hope my review helped a little bit.Im just hoping this is REALLY the ending to Fast and Furious,because I believe this a brilliant ending to a brilliant franchise.Thus,I'm really excited to get the movie on DVD when it comes out. Anyway,i hope my review helped out a little bit.And I'm hoping to see some more movies from Justin Lin in the future",mendoza-ricky45,7/27/11,2011
315,1,"Worst of the franchise (only one minor spoiler, but i had to be mentioned)","OMG... I cant believe the high rating of this movie. You gotta be kidding me. This is by far the worst of all Fast and Furious. The script was artificial. The acting was boring. The story is so fast paced in the beginning, it doesn't look natural at all. It's just one scene glued to the other.

Also, I'm OK with some cinematic action scenes, but there are some over the top ridiculous scenes in this movie.

Not to mention the clichés. I mean, we know it's hard to avoid clichés in movies like this, but some are so old people have to stop using them, like good guys being caught by bad guys. Then bad guys leave good guys tied up with only one guy to watch them. Good guys get free and subdue that one bad guy. I MEAN, REALLY? Whoever wrote that scene must be a genius! HOW DID HE COME UP WITH THAT SH*T?

Horrible, dude. JUST HORRIBLE! It feels like they are just trying to see how far they can push the sequels. Write any crappy plot with an excuse for them to race and see if people buy it. They are buying it so far, so yeah, expect another sequel. Unfortunately...

AND Don't GET ME STARTED ON ALL THE SCENES WHERE THEY MADE RIO LOOK LIKE A CITY IN US! Our Police don't have those fancy cars. That train they took does not exist. And the worst of them... The Rock coming into the favela with 5 dudes. He stares at the bad guys int he favelas and they chicken out. ROFL! Yeah, right. Our elite forces go to the favelas in armored cars, in huge numbers, and are received with bullets. But not THE ROCK! All he has to do is raise his eyebrow. LAME! PATHETIC!",epoc3000,9/1/11,2011
317,10,"Fast & Furious 5, the Sgt. Pepper of action movies?","This might just be the best movie of all time! I certainly did not expect this from a ""Fast and The Furious"" movie. The action genre is a dying and dreary one, but this movie lifts it from the gutter high into the sky. The mere originality that Justin Lin delivers is without a doubt one of the most incredible ones I have ever experienced. The acting is solid and believable and for the first time Vin Diesel actually displayed some emotions. The twist at the end was one of the most psychologically thrilling I have ever seen. Do not hesitate to watch this movie, they rarely come this good. Seriously, if you're not a pleb you will totally enjoy this movie (so will your girlfriend).",barack-250-535474,12/27/11,2011
319,8,Fast Five review by Featured Flicks,"***Don't miss the bonus scene after the credits***Fast Five is a heart pounding thrill ride that easily beats the previous four movies in the quarter mile! I really enjoyed this movie and was surprised to find that many critics agree. After seeing the movie I was really happy with the storyline, as it was more complex and thought out then the previous movies.There were many other things to love about this movie besides the story. The scenery in Brazil was magnificent. Aerial shots of Rio are always beautiful, what an awesome city!There were many stars from previous films, which made the on screen reunion more dynamic and enjoyable if you've seen the other films. Roman (Tyrese Gibson), Tej (Ludacris), and Han (Sung Kang) all make a reappearance and lend their expertise to grab a share of a cool $100 million.To top it off Fast Five has more action, explosions, gunfire, fist fights and car wrecks than you can imagine. This is a two-hour adrenaline ride that will exceed all of your expectations of what and action movie can be. I enjoyed Fast Five's action originality, geographic selection of Rio, and complete story. You will love this movie more than the others and will want to see it twice on the big screen!",brandon-37-250290,4/29/11,2011
320,3,"Fast And Furious , Lame and slow","Words can not sum up just how bored i was whilst watching this today in the cinema , it was without a doubt the worst film I've seen all year , and i love the fast and furious franchise it was so boring and dull and the plot was just lame , its supposed to be about underground street racing gangs knocking off other people for money and merchandise , instead we see a bulky bald headed guy run around with his breasts out for 2 hours saying , YOU FAMILY , YOU FAMILY , the script was just poor and you see none and i mean none of the Proper racing , just when you think your about to see a kick ass drag race the director pulls to a cocky shot of them already winning the suited up car , because these guys are just to good to loose.... -.-

If you ask me , and I'm surely doubting you will , this movie has absolutely nothing to do with cars or the fast and the furious , its about them trying to evade the law without cars! I thought that was the point of these films , to show us cool cars and cool stunts with cars , pulling a safe out of a wall in the middle of Rio and dragging it 15 miles isn't exactly what i call a decent insight to the films premise.

Here's how i define the franchise not including this film:

Nice cars , Detailed descriptions, of what make the cars good , Nice Illegal ,street races, Japanese women in skimpy skirts holding up the flags.

That's all i ask out of films like this , but instead its pulled away and and attempted to try and be more sophisticated and its failed in my opinion.

My sister enjoyed it , but she lacks braincells , and anyone else who enjoyed this film is short of a few themselves , i actually fell asleep a bit in the cinema my sister had to punch me awake because i was snoring.",richenstony,4/22/11,2011
321,9,"Pretty good action, thriller and worth watching movie!","The Fast and Furious 5, this version is not much about usual street car racing. It is blended with thrill, action, fight, and sentiment scenes. Right from the beginning to the end, you could enjoy by watching the action scenes of Vin Diesel and Paul Walker. Along with them Dwayne Johnson (The Rock) joined and performed some action sequences to give more enjoyment to the F&F fans. As well as the old street race folks join the hands with F&F 5 team to show some formal car stunt sequences. At last, in this edition Mrs. Paul Walker gets pregnant and her brother Vin Diesel got a second hand hot chick as a future loving lady. Eventually, the way this movie ends I felt the completeness work done by the Director, rare to see this fulfillment in the English movies.",gopi-wings,5/7/11,2011
323,8,The BEST Fast/Furious sequel,"While this movie doesn't have much straight up street racing its got plenty of everything else. This is the one sequel where they got the action right on all aspects. Not much CGI at all unless it was so good you couldn't tell. Crazy shootouts and an awesome fight scene. The story is probably the best out of all the sequels, while not quite that great. Its a rip off from The Italian Job, but i never liked that movie.The character development is there for our main cast from the first film. While a couple action parts are cheesy its hard not to like this movie. Much better then the last film and Dwayne Johnson made the movie better. If your a fan of the franchise go see this because they just reinvented the whole franchise.",lilicedude227,5/8/11,2011
324,2,Bad Movie,I don't know how this movie was liked by so many people!! It is probably as bad or slightly better than Fast & Furious 4. The last FF movie that I liked was Tokyo drift. Rest of them (following it) are just boring and uncreative.The movie has a plot which is borrowed from Ocean's eleven without a clear role for each of the players. The car chase scenes are unbelievable and stupid. There were hardly any decent car chase scenes. Last 2 minutes of the movie was a big product placement gig!The Only thing that was warm about the movie was the presence of inter- racial couples. Except that every thing else was as cold and unexciting as a arctic winter!,xyzthedude,5/6/11,2011
325,10,Brilliant to me like previous releases!!,"Fast and Furious Fast Five movie, with Vin Diesel and Paul Walker in the lead role is ready to enthrall the audience and is set to release this weekend.

Fast and Furious Fast Five movie, an action thriller is set to give the audience a drive with adrenaline rush and entertain them with fast running racing cars, chasing, action and car races. Vin Diesel and Paul Walker lead the plot of the story.

The story of the movie is about Brian O'Conner, a cop and Dom Toretto, who is an ex-con. Brian joins with Dom, which is against the law. Brian and Mia Toretto, played by Jordana Brewster, help Dom in breaking down the custody and cross the borders to run away from the legal authorities. In order to get free, they need to take up their one last job in Rio de Janeiro, Brazil.

They meet their superior team of top car races to take up the job for good means faces the businessman, who is corrupted wants them dead and he will be chasing them. Here comes the twist, as the business man is not only the one, but a federal agent Luke Hobbs, played by Dwayne Johnson is also behind them, assigned to trace Dom and Brian. As the plot goes on, agent Hobbs realizes that, they are being chased by some one else and he need to believe his instincts before some body nail down the group of Dom and Brian.

The action thriller movie, 'Fast Five' of Fast and Furious franchise is directed by Justin Lin and Universal Pictures would distribute the movie. Chris Morgan is the script writer of the movie. Vin Diesel, Paul Walker, Jordana Brewster, Chris ""Ludacris"" Bridges, Tyrese Gibson, Sung Kang, Gal Gadot, Matt Schulze, Tego Calderon, Don Omar, Elsa Pataky, Joaquim de Almeida, Dwayne Johnson are the other star cast of the movie.",sabbirworld,4/28/11,2011
326,10,This movie is great.,"Not Inception great, not Shawshank Redemption great, but for its genre it delivers. It is extremely entertaining by being able to deliver fast action car chases, explosions, car wrecks, AWESOME fights, etc. No one can say this movie is not over the top in that aspect. The whole family theme was very well played by each character and everyone did their part. But out of the whole FnF series this IS the best.The brilliant idea to bring the entire cast back works great in this movie and it does come off as a reunion movie. I have seen them all and all the FnF wanna be movies, this one is it. Let this movie be the movie that starts your summer. Thanks to Justin Lin and everyone who worked on this movie you really delivered. I think this will be a $100 million dollar opening for you.",ashanti1922,4/30/11,2011
