Rating,Title,Content,Author Name,Date,Year
7.0,Typical,Typical FF movie. Stupid but fun and action-packed.,jack_o_hasanov_imdb,2021-08-17,2021
5.0,A stepping stone for better Fast and Furious moivies,"(2009) Fast And Furious
ACTIONAdrenaline seems to have been lost after the first one! They returned two of it's original characters of Vin Diesel and Paul Walker but still didn't return the original director of the first witch is Rob Cohen who compromises with it's actors to make the overall film work! Plot is original which involves the transport of drugs and etc... from hired drivers, but it doesn't really match the enthusiasm what director Rob Cohen did from the very first one of this franchise. It is one of those movies when one's waiting for something exciting to happen with the next scene just as good as the last. You expect a lot of realistic action sequences in it, and it turns out that much of the action was already been shown on the previews.",jordondave-28085,2023-11-07,2023
10.0,"""Fast & Furious"" Delivers New Model, Original Parts, and Nice Ride!","I love this series, even though it's weird that lead characters sometimes leave the succeeding films. Vin Diesel, Jordana Brewster, and Michelle Rodriguez are absent in ""2 Fast 2 Furious"". Even Paul Walker is absent in ""The Fast and the Furious: Tokyo Drift"" (third film). This film comes out, and it's great to know that they bring back the original characters we love in ""The Fast and the Furious"" (first film). Brian, Dom, Letty, and Mia reunite, thus reliving the relationships they established back in the first film. Despite the conflicts, Brian and Dom team up to bring down a crime boss who import heroin from Mexico to the US.Car chases, lovable cheesy moments (but not Twilightized), and amazing fight scenes! The truck scene, desert chase, and underground tunnel chase are very intense and awesome! All praise and respect to the stunt people who plan and execute these eye candies. The title's weird, I think, because they don't use ""4"" into it. Kinda reminds me of ""The Final Destination"", the fourth movie in the ""Final Destination"" film franchise, and due to box office success, ""Final Destination 5"" came along. I like more the ""2 Fast 2 Furious"" title. Even though the title sounds funny, the number is in there. But watching the trailer, it lives up to the movie's promise, fast and furious. I can't stop indulging in this franchise!",AdrianOlonan,2015-07-17,2015
7.0,Okay.,Effects are okay. Actors are good. Plot is good and thrilling. This film was okay. I don't know what to say.,malmsteneino-11757,2020-08-29,2020
7.0,Enjoyable,"This film tells the story of an FBI agent, who teams up with a notorious criminal, and infiltrate the criminal underworld of underground racing. Their goal is to catch a drug lord and bring him to justice, using whatever means required.I still remember watching the first ""The Fast and the Furious"", and I was super impressed by the cars and the energy of the film, even though I do not have a passion for cars. Watching the fourth installment is almost like a step back in time because it was still all about the fast cars and the furious drivers. ""Fast & Furious"" keeps the energy going by a lot of very dangerous car chases. The plot though, is not so clear to me perhaps because I do not quite remember the first three films. Nevertheless, I still enjoyed watching this film.",Gordon-11,2017-03-22,2017
1.0,Awful!,"‘The Fast and the Furious’ was bad. ‘2 Fast, 2 Furious’ was even worse. ‘The Fast and the Furious: Tokyo Drift’ was terrible. And now, ‘Fast and Furious’ is complete crap! ‘The Fast and the Furious’ series if the worst movie franchise in the entire history of movie franchises. Whoever produces those movies should really stop and re-think his worthless life of producing the most crappy movies of all time. Along with spoofs and horror films, ‘The Fast and the Furious’ series is one of the many genres/series that are absolutely terrible nowadays. A straight shooter with one out of ten written all over it. I f I could, I would give it one out of one hundred. Unfortunately, I can't do that. So, one out of ten.",sucks-9,2009-04-06,2009
7.0,The Fast and Furious series:Part 4.,"Going with a friend on the opening weekend to the local Odeon to see the unexpected revival of the Fast franchise,I was shocked by how poor the print was, with the final sequence becoming unwatchable, due to how pitch black/dimmed the colours were on the print. As we left, I did wonder if the image would look better on disc.2021: Recently reading about a friend seeing F9 at the cinema,it gave me the final kick to pick up the Blu-Ray, and return to the 4th round of the Fast saga. View on the film: Becoming the in-house director after this who nailed the style of the series with Fast 5,6 and 9, Justin Lin & cinematographer Amir Mokri signal the change in direction for the franchise with a thrilling opening failed heist set-piece. Moving at high speed, Lin places a emphasis in focusing on practical kitsch-Action dive stunts across vehicles performed by Dom's gang, rather then the speed of the sports cars. Breaking the disagreements between Dom and Brian, Lin drives in on up-close Action, with a hard-hitting punch-up between Brian and Dom, which spins into an exciting final set in tunnels, with Lin using the confined location in tight wide-shots to heighten the time crunch atmosphere of the final chase. Making her film debut, Gal Gadot gives a very good, feisty turn as Gisele, whilst Paul Walker brings a urgency to cop Brian's conflict over which to take, and Vin walks round completely unaware of what type of flick he's in, with his deadly serious performance (never change Vin.) Joined by future Suicide Squad (2016-also reviewed) director David Ayer doing uncredited re-writes, the screenplay by Fast regular Chris Morgan and Ayer changes gears at a crossroads, via the set-pieces in Dom's drive for revenge, (a regular major theme across future entries) being over the top, but treated with a serious tone, rather then kitsch, and surprisingly few mentions of ‘Family’ in the dialogue, which instead drives a building of trust between Brian and Dom as drive away fast & furious.",morrison-dylan-fan,2021-08-30,2021
7.0,Downright boring when it's not tearing up the roads.,"As is usual is with Fast & Furious movies, you know what you're getting into long before you take your seat. While it's hard to imagine anyone wilfully buying a ticket to the latest Fast & Furious romp under any other pretence, another commonality that exists within the franchise is that the movie's sole trademark and selling point too often gets submerged within lacklustre drama, plot lines and acting. Indeed, you wouldn't have a hard time convincing the average member of the public that the series itself was based upon a video game; not only does it pack the same gloss and action as your average polygonal adaptation, but it also shares the same detractive traits. If movies such as Street Fighter, Dead or Alive or countless others have taught us anything, it's that building a movie around high-octane thrills usually doesn't work if you don't have any characters or a tangible plot to latch it all on to. Sure enough, if Fast & Furious could pace itself properly and sustain momentum, this wouldn't be so much of a problem; yet as it stands, this is just another entry into an already tarnished and overdone franchise devoid of the zest it started the race with.Going over the general plot of Fast & Furious is almost futile; if you've seen any of the previous installments, you'll know the general ideas at play here. Criminals, illegal street races, conflicts between the good guys, the bad guys and the even badder guys—all caught in a turmoil of wreckage, spare car parts, nitro, elaborate stunts and even a little personal grievance for Mr. Diesel thrown in there for good measure too. The concoction has its definitive moments which do their job well; the car chases and races are potent and well choreographed, with crisp photography to capture it all in superb detail. Unfortunately however, out of about two hours of screen-time here, the movie is unbearably dull for about ninety of those minutes. The problem of course is that the characters here aren't interesting; their plights are transparently obvious and the conflicts between them are tepid to point where you know who you're supposed to be rooting for, but you probably won't really care. An example of Justin Lin's directing style is apparent early on in two great action sequences—both come before any real plot development takes place and yet the way in which the action is framed allows for it to be exciting; shame the same cannot be said for the drama which pads all this sixth-gear adrenaline rush.As far as no-brainer, stoic action movies go, Fast & Furious is about as typical as it gets. The performances, which are constantly punctuated by a ridiculously manipulative score by Brian Tyler (that doesn't work precisely because it's so over the top), fluctuate between overly-calculated machismo on the part of the male leads, and hormonally charged melodrama from the females (that is, when they're not being parades around in skimpy clothing). The resulting façade that permeates the movie is cold and uninteresting; it certainly doesn't help that the characters as they are written on paper are devoid of any real signs of depth, but with actors that bring close to nothing to any of them, Fast & Furious is more than just braindead; it's downright boring when it's not tearing up the roads.You get the sense that this is exactly what Justin Lin strived to achieve from this venture however and I guess some people will eat up the hard-bodied approach that he takes to delivering both the action and drama. Yet for anyone less interested in action-movie cutouts clinging at each other's throats for two hours (check your wallet, if there isn't a gym card in sight forget it), there won't be as much fun to be had here. When it comes down to it, Fast & Furious has the right parts to make for a thrilling movie on the basis of its action alone, yet burdened with predictable drama and lame characters, twenty minutes of high-speed thrill isn't quite worth the traffic jam of ideas that you have to suffer through to get there.A review by Jamie Robert Ward (http://www.invocus.net)",Otoboke,2009-09-24,2009
6.0,"Not great, but not so bad as I Imagined it would be","When a crime happens, the fugitive Dominic Toretto and the agent Brian O'Connor need to re team in order to find the same enemy. They will need to work together again, but this will not be easy, since Dominic's trust in Brian is minimum, after all that happened in the past. I was imagining that this movie would be terrible. I liked the first Fast and Furious, but usually when they try to repeat the formula all the time, the result is a boring and too predictable. As an example,I was surprised to see that Letty died. In a too predictable movie, she would be a couple with Vin Diesel again, as Mia and Brian. It was good to see the primary actors from the first Fast and Furious too, since the reason I hated Fast and Furious 2 and 3, was that we don't see Dominic, Letty and Mia, only Brian. In general this movie was okay. Not an incredible thing, but not the worst thing too. I missed a bigger emotion while watching it, but being exactly as the first movie is never an easy task.",Lady_Targaryen,2009-05-23,2009
6.0,Slow & Tedious,"The general plot of the movie goes something like this: Dom (Vin Diesel) and his buds are at it again and stealing gas from poor South-American countries (I would like to think that they're doing this to destabilize a government that is based solely on irony). However, Dom realizes he can't mess with the feds that are out to get him, so naturally he takes to the road and gets the hell out of Dodge. But not for long, since a plot device that we were SO not expecting brings him to good old L.A., and by complete coincidence, in the middle of an FBI operation that has to take down a drug lord. We are told that this drug lord effectively manages to smuggle more dope than Escobar did in 10 years. While that in it's own right would just have to be pretty freaking awesome, we have to remember the fact that Escobar was responsible for about 80% of the drugs coming in and out of America in his time. Which kind of makes it obvious that this new drug lord would have to effectively control either half the U.S. fleet or literally be able to s**t transports on a daily basis... However, the movie wants to make us believe that he can do so with 4 guys a night, racing through a tunnel that just happens to be outside of the Mexican border's scanners, all the while running down from Mexico to America... Of course no one would think to post sentries there...As it turns out, Dom and Walker (Brian O'Conner) end up working on the same case, albeit for totally different reasons. In the end we get a plot twist that we SO didn't see coming, and an ending that just screams for another sequel to be made. Normally I'd say HELL YES! to something like that, if the movie had been what I expected. Read what follows to see why my response was something more on the lines of ""I'll see another one of these if you guys let me in for free. And give me hot chicks... or at least a free soda."".Why directors will choose to take the fun out of an otherwise brainless movie is something that will always manage to elude me. It somehow falls into the same category as things like why I can never find magical leprechauns that will hand me money or why some studios green-light scripts that smell of brain-fart from a mile away.I mean... I can totally understand that the movie chooses to pimp slap reality while screaming ""Who's your driver daddy!"" (I sometimes like to believe that it also throws in a sucker-punch every now and then), because that's what makes it fun. But then again, if you walk into a ""Fast & Furious"" movie expecting realism, you probably deserve the aforementioned treatment yourself... applied by Gremlins (because we all know how terrifying a Gremlin screaming ""Who's your daddy"" would be).Just to get this out of the way, I like cars. I love tuned cars. I love hot women that choose to wear belts as skirts, or wear dresses that don't have enough material to cover up 30% of their body. And if the movie had 90% of that and the rest had been composed entirely of Vin Diesel kicking a** and taking names while displaying absolutely no remorse or guilt, then I would have loved this movie. So much so, that I probably would have given it a 10 just for being composed of THAT much awesome (ok maybe a 9 because it just wouldn't have been in the same class of awesome as ""The Dark Knight""... unless one of the racing cars was the Batmobile, and the chicks around Batman had been dressed in Catwoman outfits).But no... instead we get 30% car racing and general bad-a**, 20% of Vin Diesel looking as if he's about to s**t bricks considering how muscularly constipated he looks, coupled with general bad-a**, and 50% I'm-sorry-for-banging-your-sister-and-then-taking-off-without-even leaving-a-note tear-jerking dialog that was hackneyed at best and cringe-worthy at worst. It basically sounded like a rejected sketch for a James Bond movie in which Sean Connery starts telling his newly acquired babe that it's too dangerous for her to stay around him, because he's got like... ninjas after him... or something. The reasons why that wouldn't stick are: 1. Sean Connery's brass testicles wouldn't allow him to utter such a thing.2. We all know James Bond probably doesn't care all that much.3. We all know WE wouldn't care all that much.In this case, reasons 1 and 3 apply more than ever. Why? Could it have to do with the fact that we get to know so little of the characters that we utterly can not give less of a rat's a** about them? Bingo! Because seriously... I didn't pay the admission price to weep at tear-jerking drama. I paid to watch fast cars and hot chicks. If I want depth, I'll watch ""Slumdog Millionaire"" or ""The Wrestler"", or ""Seven Pounds"". If I want hot spoilers and rims, and cars that have jet-engines put in them I'll probably just play Need for Speed. At least that game allows me not to care whether or not I kill innocent bystanders, let alone if any of the main characters gets dumped by their girlfriend or anything like that.",moldo_bmf,2009-04-05,2009
6.0,Don't waste your money,"I just wasted 2 hours of my live and $8 watching this piece of crap film. The only thing that kept me in my seat until the end was my love of the original F&F movie. I was glad that this one brought back the original cast, but seriously - the writers and directors of this one should be shot, along with the makers of that lame ass Tokyo Drift"". The acting was so beyond bad that I couldn't watch at times. One car race scene (in the city) was awesome, but the rest of the movie just looked like a cheap James Bond / Jason Bourne ripoff. Don't waste your money on this one, wait until it comes out on DVD and then you can watch it at home and make all the fun you want of it!",amanda_n_byrum,2009-04-04,2009
8.0,Much better than expected,"Okay, I went into this thinking, ‘It's gonna suck’ because by definition, I hate car racing movies. But then again, i thought, ‘Hey, this movie made 80 million in the box office, it can't be that bad..’ I was surprised at how good it was. It was much better then expected. A little hard to follow at times, and the directing isn't that good (like a Michael Bay film, it's very choppy.. the director never stays on one scene). The acting was pretty good, and like usual, Vin Deisel is badass. The plot is kind of realistic, which is a plus. If someone else had of directed the movie, then it would definitely be much better. Don't watch the movie if you epilepsy, because you'll be having seizures.. It's also very loud at times, but car racing movies SHOULD be loud. Good use of Dolby Digital surround sound...",lqe,2009-06-10,2009
6.0,This is Fast and Furious!,"With the biggest budget in the Fast and Furious series, you can expect longer car chase scenes and see more cars crashing into each other. This seems to be the proper sequel to 2001 movie with all of the original cast. Yeah, this seems to be the best of the series. It has some of the best car chase scenes in the movies and the story is thrilling with suspense.The story: This has an actual story that manages to thrill unlike the previous sequel. Paul Walker and Vin Diesel are back to lead in the movie. Can't say much about the story, but it does pack some thrills and suspense with car racing/chasing scenes. There is nothing special about the story but it is at least entertaining and thrilling. Those who just get the thrill in seeing beautiful and sexy cars being smashed, this one don't disappoint. Cars toppling onto each other, cars smashing into each other. Plus there are hot babes. Looks good, right? Overall: Those who love the Fast and Furious series should obviously catch this one. Those who love car racing movies, this one don't disappoint. Those who love to see cars smashing each other and find that there are not many movies recently doing that, this one shall thrill you. I enjoyed it for the story and car chase scenes and nothing more.",helmutty,2009-04-05,2009
5.0,Fast and Furious....more like stalled and burnt out,"There are times when a movie can be fully overshadowed by its trailer - Miami Vice is one, X-Men3 is another, (although the flaws in that movie will haunt for the rest of my time in this life and the next). Fast and Furious is one of those movies. The trailer far exceeds the movie in terms of action, acting and excitement. I have to make it clear I didn't like The Fast and The Furious, I have never even seen 2 Fast 2 Furious but I loved Tokyo Drift but there I was on opening night in a completely packed out screen one. The movie starts off so well, straight into the action with a good car heist. Then the action stops for what seems like forever so that we can get the obligatory back story of this movies villain. This is a normal process in any movie but Fast and Furious' main flaw was that its two male leads cannot act. They look good running, they look good when they are driving, they look bad-ass when they are frowning but for the love of god don't give either of them more than two lines of dialogue per scene!! After some awful awful scenes with dialogue we were treated to the second of (only!) four car scenes in the entire movie. The race scene should have been filled with great driving stunts and action but it was broken up to much with bad cutting, the insertion of strange CGI mapping effects and was narrated by Sally Frickin' Sat-Nav. I'm sure Johnny-Special-Effects loved making the road map for the audience to follow but seriously, stick to the driving - giving the audience a heads up that Vin Diesel and Paul Walker should take the ‘next right’ really just took away from the excitement of the scene. The dialogue was woefully written and wasn't helped by the cast who really should be seen and not heard. The wittiest quips were sexualised car innuendos but that was to be expected but the smug look on Vin Diesel face every time he uttered one was like watching a monkey figure out how to use a knife and fork. For the love of god Vin you make a reasonable action hero but do not kid yourself you can act or are in the slightest bit amusing. The plot didn't matter. I love my movies but when I go to see an action movie I expect action. I don't expect, especially given the acting talent that we had the pleasure of watching, proceedings to be taken too seriously. Fast and Furious wasn't supposed to believe it was a serious drug crime movie...it was supposed to be an action movie with lots of good car scenes. There were to many gaps between action scenes and these were mostly filled with the most unbelievable bunch of FBI agents, including Paul Walker and some rather amusing scenes of Vin Diesel trying to portray emotion. When the driving scenes came they were quite good, although nothing original was to be seen anywhere on screen and judging by the imaginative title idea of just dropping the ‘the's’ I don't know why I was surprised. The cars, of course where the most gorgeous items on screen, that's right the cars, even those that had exploded and were in flames still had more screen presence than Paul Walker could only ever dream of having. The cars stole the show and when the cars were actually allowed to race they were awesome. I would give the movie 5/10. If it wasn't for the fact that the cars were fantastic I would've been out of there. Skip Fast and Furious and go straight onto Tokyo Drift which had better action, better actors and had at least the common decency to embrace the fact that it was a movie about cars and fun and not pretend to be a drama with a few car scenes thrown in. Fast and Furious failed its MOT. See Vin you aren't the only one who can make a car pun.",Neenee-b,2009-04-11,2009
8.0,Great Popcorn Entertainment,"Brian O'Conner is now working for the FBI on a thin leash, with no room for error. When Dom finds out that Letty was murdered, he sets all his morals aside to catch the people responsible. Not only that, but Dom is forced to accept help from the man who betrayed his trust, Brian O'Conner. I've seen this movie three times now, and it never fails to entertain me. After two sequels that weren't up to par with the first movie, they went all out to make sure this franchise was back on track. What better way to revitalize the series than with the return of Vin Diesel. He had a brief cameo at the end of Tokyo Drift, but this was his first movie since the first. I wouldn't call the plot fantastic or anything, but it definitely has more story to it than usual (IMO).The stakes are much higher emotionally. There are some legitimately good twists and turns in this movie as well. But we all know why we watch these movies, the action. Let me just say that they won't disappoint you. There are some exhilarating action sequences in this movie that don't give you time to breath. The opening scene is spectacular and the finale is excellent as well. It keeps the formula of fast cars, hot women, hunky guys, and rap music. I do have to say the action looked far more professional, continuing this trend in 5 & 6. My only carp about the action, is some shaky camera work at times. This is especially noticeable during an exciting foot race between Walker and a criminal. The performances won't win any Oscars, but they are a lot of fun to watch. Paul Walker's maturity shows as an actor at this juncture. He always had presence, but his performance is rock solid in this one. Vin Diesel isn't that great at emotion. He doesn't really do much when it comes to Letty's death like he should have, but he has plenty of charisma and screen presence. It was fun to see him paired with Walker once again. That p******s called Corona that you drink has gotta go though, bro. Craft beer is much tastier. Jordana Brewster does fine with what she had to do, but I felt her storyline with Walker wasn't explored enough. Michelle Rodriguez plays her part adequately as Letty. She had a jail term to serve, so I imagine that's why she was killed off. The villains are pretty weak in this one. They weren't that menacing in my opinion. The ending does a great job of jerking emotions from you. I have to give it credit. This is the definition of popcorn entertainment. If you want a thought provoking film, look elsewhere. If you want over a 100 minutes of exciting action that will make you go ‘F yeah!’ this is your ticket. Action junkies will love this one. I know I did!",callanvass,2014-03-14,2014
7.0,A Nutshell Review: Fast & Furious,"The tagline caught my attention, promising a brand new movie with the original cast of Vin Diesel, Paul Walker, Michelle Rodriguez and Jordana Brewster. With the relative box office success of the first film, the sequel 2 Fast 2 Furious saw only Walker returning, with Tyrese trying very hard to step into the big frame of Diesel's without much success. Tokyo Drift picked up the adrenaline from the East's Initial D, injecting the franchise with some Asian flavour, though the only good thing out of that was the introduction of Sung Kang's character Han. So the 4th movie tries to bring together all the best characters to appease fans, and the timeline of this installment sits snugly in between the first and second movies where we learn that Han and Toretto do go all the way back together. Perfect.Vin Diesel had The Fast and the Furious back in 2001 to thank for in making him a household name, where every fan boy out there left the theatres chanting his name and wishing they could emulate his road stunts if given a car as powerful as that in the film. However we know how he turned his back on a franchise, and how his film career had turned out recently, with stinkers such as Babylon A.D. crowding out his filmography. If he's sorely in need of a return to form, then I guess it doesn't take much rocket science to figure out that he would be tempted to return to his Dominic Toretto roots after his cameo in Tokyo Drift.It was smart of Justin Lin to have featured Torretto in his film then just to whet the appetites of fans everywhere, and to helm this installment by trying to top the first film by getting the first cast all back. However, some parts do get rusty after so long, and in wanting to stamp his authority over the original, had made some drastic decisions in order to keep the engine fine tuned and purring. Since it's before the second movie, Toretto is still an outlaw, and Paul Waker's Brian O'Conner is now working for the FBI, before his unexplained turn to crime in 2 Fast 2 Furious, which gets explained here, if you wish of course.The plot doesn't drift away from the standard cop-robber formula, with a cat and mouse game brewing involving a drug run from Mexico and the USA making use of expert drivers to be couriers between the two countries. And when murder is in the name of the game, Toretto gets involved for vengeance, and O'Conner, well, just doing his job. It's just an excuse to see the Diesel-Walker team up, and the franchise's formula dictates plenty of random scantily clad girls gyrating in front of the camera, while hot cars with modified engines gleam seductively under dim garages, and the screeching of tyres when tearing up the roads.If a race movie is not your cup of tea (after so many copycats have come out to milk fans of the genre), then this franchise offers nothing new. Granted that Hollywood doesn't do car chases like it used to, relying a lot now on plenty of computer animation and graphics to spice up the sequences and entertain. Those itching to see a lot of action will have to contend with only 4 major set action pieces, with 2 of which happen in the same tunnel, one bringing back memories from the first film in a heist that doesn't go exactly right, and one being the nod back to Tokyo Drift in having a downtown city area night time race.Fans of the franchise will still find this a worthy addition, but everyone else would wonder why the effort. If this film continues to make money, I won't be surprised if the next film picks up from where Tokyo Drift left off, maybe with the return of Lucas Black's Sean Boswell joining the new crew in a new adventure, with new cars to smash, new babes to romance, and more nitro to burn up the tracks.",DICK STEEL,2009-04-04,2009
3.0,"Dumb, Dull and Boring!","Fast and Furious is the fourth movie in the series, set five year after the original and set before ‘Tokyo Drift’. This time the original cast is back behind the wheel. Michelle Rodriguez, Jordana Brewster, Paul Walker and Vin Diesel. Heading back to the streets. After his girlfriend Letty is gunned down after doing a job for drug dealers (which Dom told her not to do after he wanted out), fugitive ex-con Dom Toretto reignites his feud with FBI agent Brian O'Connor. But as they are forced to confront the same enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. The story of this movie is just plain dumb, its dull and boring! Its not a fast and furious movie at all. Its more of the drama and crime mystery movie. There's only two major racing scenes in the movie in the 107 minute running time. The racing scenes when they do come aren't spectacular they are just dull and boring and we have seen it all before in the previous films. (Muscle car vs Japanese import). Things in this movie are just plain stupid and silly, like the ending where a Subaru Impreza WRX STI can keep up with a 900hp supercharged Dodge Charger! (Whatever). They couldn't even make it look good on film! I know that 2 Fast 2 Furious had silly and unrealistic scenes with an Evo 7 beating a SS Yenko Camaro but they still made it nail biting and look good, that's not the case in this movie. In other words this movie makes 2 Fast 2 Furious look like a masterpiece! Its a shame that I disliked this movie the love the Fast and Furious series a lot but this one just didn't have the passion like the previous films had. See it and make your own mind up about it. But for me it was dumb, dull and boring!",killbill_28,2009-04-16,2009
6.0,Entertaining,"There is no doubt that the first half of the film is the best of the movie which involve 2 great action sequences, one at the beginning in the highway that one could watch a small part in the movie's trailer and the other it's a race at night in the city's streets in the middle of the traffic, after the latter sequence the movie diminish a lot in its quality until the end. I think this film deserves 6.5 stars, even though I have to say that it was much better of what I expected.Dominic and Brian meet again and join forces, the first one to get revenge for losing a very close person and the other to catch the boss of a drug mafia ......6.5 stars = regular +",butchfilms,2009-04-07,2009
7.0,An Adrenaline-Packed Ride That Ignites the Franchise,"In ""Fast and Furious,"" the fourth installment of the high-octane franchise, director Justin Lin reunites the original core cast in a thrilling ride that revives the essence of what made the series so popular. The plot follows street racer Dom Toretto (Vin Diesel) and FBI agent Brian O'Conner (Paul Walker) as they reluctantly join forces to bring down a dangerous drug lord.The film successfully reignites the adrenaline-fueled essence of the franchise, delivering heart-pounding action sequences that will have you gripping the edge of your seat. The high-speed chases through crowded city streets and breathtaking stunts showcase the franchise's trademark blend of fast cars, intense driving skills, and daredevil maneuvers.What sets ""Fast and Furious"" apart is the emphasis on the characters' emotional journey. Dom's struggle to protect his family and maintain his code of loyalty adds depth to his character, while Brian's internal conflict between his duty as an agent and his loyalty to his friend adds a layer of complexity. The chemistry between Diesel and Walker is palpable, and their performances anchor the film with a genuine sense of camaraderie.The film also introduces new characters, such as Letty (Michelle Rodriguez) and Han (Sung Kang), who bring their own unique personalities and skills to the mix. The dynamic between the old and new characters creates a sense of camaraderie and adds an extra layer of excitement to the story.The sleek cinematography captures the vibrant energy of the street racing culture, with stunning visuals that immerse you in the fast-paced world of underground racing. The pulsating soundtrack perfectly complements the exhilarating action sequences, adding an extra layer of intensity to the experience.""Fast and Furious"" is a triumphant return to the franchise's roots, delivering the perfect blend of heart-pounding action, thrilling stunts, and compelling characters. It reinvigorates the series, setting the stage for the high-speed adventures to come. Whether you're a die-hard fan or new to the franchise, this installment will leave you eagerly anticipating what lies ahead. Buckle up, because the ""Fast and Furious"" saga is back in full throttle.",sufyaanrashid95,2023-11-19,2023
6.0,The self-titled film in the Fast & Furious franchise.,"Fast & Furious is the springboard that takes the series from being a trilogy focusing on car culture to an over-the-top, juggernaut action film franchise. A litmus test to see if viewers are ready to leave ""grounded"" action behind and buckle in for some super-human-type action that prioritizes badassery above all.The plot is a mess, even by Fast & Furious standards, but the plot is far from the most important aspect of making a great Fast & Furious film. It does feel unique from others as it features the most tension between Brian and Dom, while also giving us a Detective Dom acting like Batman.",mediatation,2024-06-21,2024
7.0,Finally,Justin Lin makes a redemption after Tokyo Drift by bringing back Vib Diesel and a familiar storyline to the original fast and furious feature.,benjicaunce,2018-11-10,2018
8.0,"Not a bad entry, way better than 2 Fast 2 Furious","Okay, I love this series. It has good looking, along with fast cars, decent performances, and interesting back stories. Fast and Furious is sort of a mix between the last three entries, and that is where this one will either make or lose an audience.The past three were about showing off both tuner and muscle cars while putting them in some very cool situations. The first two were about plain drag and street racing, while Tokyo Drift was about drifting with a couple of street races thrown in for good measure. This one again mixes all three together. In one showcase scene, four racers are scrambling to make it to be the first across the finish line about five miles down the road. They are racing past, into, and around oncoming traffic using street racing and drifting tactics. However, my only gripe about the cars is that they don't seem to be top focus here. Don't get me wrong, Dom's Charger and Bryan trademark car from 2F2F, the Skyline, is back, along with some other cool automotive toys, but aren't used to the effect of the first three.Where this movie shines is in it's presentation. This Fast and Furious is focused on and has, wait for it, a good story fueling (excuse the bad pun) this entry. While nowhere near Oscar or the Academy Awards material, this is fan service to every extent of the meaning. Jordana Brewster, Paul Walker, Michelle Rodriguez, Vin Diesel, and even Sung Kang (as Han), return for this movie, along with giving decent performances While definitely continuing the story of the first, I didn't hear any references to the events of 2F2F. I'm wondering if they know themselves that that one was a mistake? BTW, this story takes place between 2F2F and Tokyo Drift, if Han returning wasn't any indication.Overall, fans of the series should like this one, and ranks right up there with the first and Tokyo Drift. If you are not a fan, don't go in thinking this movie is going to be revolutionary or extraordinary, like critics. Instead, just think about having fun watching an action packed thrill-ride that is about two hours long.",codehorizon,2009-04-06,2009
7.0,The original cast returns,"After a thrilling prologue where Dominic Toretto and his team steal petrol tankers in the Dominican Republic the group breaks up before the cops can catch up with them. Then the story proper begins; one of the team is killed in Los Angeles so Dom risks imprisonment by returning to LA, where he is determined to discover who did it and take his revenge. Using his knowledge of the local street racing scene he traces the killer's car back to drug lord Arturo Braga. Brian O'Conner is also back in LA, working on an FBI in an operation to bring down Braga and his smuggling operation. Inevitably Brian and Dom are soon tearing up the streets as they compete for a position as one of Braga's drivers. Dom wins the position but Brian gets another position after arranging the arrest of another driver. Their first job sees them smuggling heroin through a secret tunnel from Mexico during which Dom learns the killer's identity but their troubles are far from over and neither is the excitement. After a third instalment that saw an entirely new cast racing in Japan it was good to get back to the original cast in the original city. Vin Diesel and Paul Walker have a great chemistry in these films even when their characters are going up against each other one knows they will ultimately work together. For the most part there are no real surprises although it came as a genuine shock when we learn the identity of the friend of Dom that was murdered as the actor playing the part was high up the cast list I won't give any further clues to their identity even though it becomes apparent very early in the film. As one would expect there are plenty of scenes involving cars travelling at speed; these are exciting; in particular the chase through the tunnel under the US/Mexican border. Overall I'm sure fans of the previous films will enjoy this as will those looking for mindless action without any really offensive content.",Tweekums,2017-01-27,2017
4.0,In automatic transmission,"Exhausted and pretty much running on synthetic artistry, ""Fast & Furious"" not only drops its definite article from the title but also much of the natural car chase sequences and canny blithe in place of heavily computer-generated action set pieces and a palpably inappropriate seriousness. Returning director Justin Lin (from the third installment ""The Fast & The Furious: Tokyo Drift"") impersonally helms this fourth installment that reunites its original lead cast for more physics-defying engines, brain-dead logic, scantily clad bimbos, and foot worship for good measure.Not that its target audience would primarily look for it but there's a plot and it involves Dom Toretto (Vin Diesel) who's out to avenge the murder of a loved one courtesy of a drug kingpin. This leads him to another reluctant team-up with undercover FBI agent Brian O'Connor (Paul Walker) and once again they are thrust into hazardous street racing from downtown LA to Mexico, and the run-of-the-mill narrative more or less goes into auto-drive from here.Largely debilitating for this latest hot rod project is its cliché-ridden script that has not a meager of inventiveness or eagerness, a sentiment apparently shared by its actors who are simply going through the motions, specially Diesel who highlights ""Fast & Furious""' misplaced intentness by exhibiting a labored sensitivity despite the caricature machismo. And though everything that has kept the series going is here gratuitously put at disposal, which is to say loads of wheels and hot-looking females, as a whole it starts to feel repetitive - a redundant profit-oriented scheme that cannot be saved by the sporadic appearance of Jordana Brewster.",Jay_Exiomo,2009-04-02,2009
