Rating,Title,Content,Author Name,Date,Year
1.0,What a load of crap!,"I have absolutely nothing good to say about this complete crapload of a movie. It lacked plot, dialogue, and anything that makes a good movie. The only way you'll find this movie good is if you sleep through it. Please, I beg of you, do NOT waste your money on this load of crap. This movie is basically directed at adolescent boys who have no sense of what on earth makes a good film. Now, that's not to say that ALL adolescent boys are like that; but if they are, they'll love this. You want to know what this is about? Here's the whole story: Kid gets into trouble a lot. Kid moves to Japan. Oh look! It's 200 barely dressed women! Oh look, an explosion! Hey, let's race! Oh look, an explosion! Oh dear, someone died. Hey, 200 barely dressed women! The End. Explosions and hot girls make up this supposed ]movie.’ Every five minutes I was forced to watch another stupid freaking race. NOTE TO THE PRODUCERS: IT GETS OLD AFTER THE 900TH TIME THEY RACE. Do NOT see this movie. You're better off watching ‘From Justin to Kelly.’",Mrs_Buble,2006-08-07,2006
9.0,The best F&F movie of all time !,"By far, the best car movie i've ever watch in my entire life ! This movie takes place in Japan and shows lots of cars especially from Japan such as the Nissan 350Z, Mitsubishi Lancer Evolution IX, Mazda RX-8, and many more Japan cars. This movie not only talks about Japan cars, but also talks about the Japan life such as the Tokyo's underground street racing, Japan night life, the school life in Japan, and Yakuza. Different from other fast and furious movie which shows about a heist movie with pretty cars, Tokyo Drift is made for car enthusiasts. What I like about this movie is how Japan people spends lot of time and money for their cars and do races with the cars they build. This Japan cars is mostly known as JDM cars which lots of car enthusiasts love them. The races the do in this movie is very intense and interesting to watch. In conclusion, this movie is made for car enthusiasts from all around the world who love cars very much, especially JDM cars. I highly recommend this movie because I love cars so much ! From 1 out of 10, I would rate this movie a 9/10 !",matthewjovian,2021-03-16,2021
7.0,Solid,"I have seen the other reviews of this film that are negative and I just don't understand. This is no high concept, high-brow. This is girls, cars and loud soundtrack. What did you think it was going to be? Some great racing scenes. This could have easily just been another racing for cash film, but it actually was smart in pulling in the drift scene. Same cars, but different style of racing.Overall I thought the characters were fun. Again, nothing high concept here. Just enough info for you to separate the good guys and bad guys. Throw in a little romance and there you have the formula that made the other two films in this franchise hits.",RCWjr,2006-06-18,2006
1.0,Disappointing to say the least.,"For being an American movie on a Japanese concept, I first expected it to be a mess. But after checking out the movie website I saw that they did some homework, so I had moderate-low expectations going in. And with those expectations, I was rather disappointed. It was no Shuto Kousoku Trial and I'm well surprised that Keiichi Tsuchiya dared have anything to do with it.For starters the dialogue was terrible generic canned phrases all through the movie, but that was to be expected of a mainstream Hollywood production. Most notably would have to be the camera work which is the choppiest work I've ever seen done. In an attempt to make scenes more dramatic and appear faster than they were, the fast camera movement only wound up leaving the viewer with mere pieces of what was going on, rather than conveying an actual scene; it wasn't styled either, it was just bad. Even for being obviously low budget (canned dialogue, little scenery, etc.) the plot was clearly quite formulaic and the main character simply embarrassing to watch. I don't even want to start on the hair-thin plot and unnecessary sexualization. Maybe I've just grown out of that junk.There were, however, two or three good (yet painfully brief) scenes that just had a good feeling to the way they were done (like they kept the camera still for more than a second and combined elements like plot and environment). Also, the character Han is fantastic in his Japanese manner of doing things, but his character is ruined by two significant events, the first of which is something he does that is unfortunately way out of character. That's what brings this movie up to a 3/10 rating for me.",soulshinobi,2006-06-17,2006
6.0,The Fast and the Furious: Tokyo Drift (2006),"I just went to go see (The Fast and the Furious: Tokyo Drift)on it's opening night in the U.S. it was OK. The same fast cars, fine girls, crashes. The old character's are gone but a character from the past 1st shows up at the end, if u liked fast and the furious or 2 fast 2 furious go see it but don't expect it to better than the 1st or 2nd because its not and anyone will tell you that but if u are a fan fast cars, hot girls - may i say Asian girls- go see it. If your asking is it worth the money or the time the answer is yes. Is it something thats gone blow you out of your seat the answer is no. I rate it six because it doesn't stink but its not amazing but its better than average movie.",yosephcool72,2006-06-16,2006
6.0,indulgent popcorn fluff,"Rev head Sean has been in trouble with the law for awhile. Hitting his third strike when racing through a construction site, he's shipped over to Japan to live with his father. Instantly on the wrong side of everything, it's not long before he's back into the racing world, introduced to a different style of racing; drifting, using the tightly constructed car parks for races. To full of himself, Sean takes on DK; Drift King, using DK's business partner Han's car. Losing the race and smashing Han's car, Sean becomes in debt to him to pay for the car.The whole of the Fast and the Furious franchise is all about the spectacle. Glossy, fast paced action, great cars, hot women, an abundance of over indulgence. The spectacle is what made the franchise so interesting and so popular. Slapping together a story line to serve the action and badly written dialog are easily over looked, only to the extent that you deliver some amazing action sequences. Director Justin Lin has on account delivered some amazing action scenes. The energy and adrenaline run hard and fast, with tyres screeching at ear piercing levels. This does run off set pieces; the chase through Tokoy city is one great example, leaving you just waiting for the next piece to arrive, though the down side is you have to sit through terrible acting and plot ridden story.When your characters are so broadly drawn and one dimensional, you don't give your actor much to go on; yet they aren't that talented in the first place. Verging on Grease levels of older actors playing teenagers, Lucas Black doesn't have much strength to carry this as the lead Sean, walking around with a stunned mullet. Sonny Chiba comes off cartoonish as a Yakuza boss. Brian Tee lacks menace as DK. Sung Kang does the best performance as Han, not taking his role to any real serious level.If you start to think about all its inconsistencies or take this serious for even a second, it hurts your mind. It's a piece of entertaining popcorn fluff.",nobbytatoes,2006-06-25,2006
6.0,It's actually alright,"American teen Sean Boswell (Lucas Black) gets into serious trouble street racing. He is set to go to jail, but then he is sent off to live with his military dad over in Tokyo. His dad's rules are to go to school and don't drive. Almost immediately, he breaks the second rule, makes an enemy of D.K., and gets in debt to Han (Sung Kang).Lucas Black is a good solid actor. It makes up for the fact that most of the film had none of the original cast. Sung Kang who would go on to play Han in other F&F movies is very effective. The same cannot be said for Bow Wow or Nathalie Kelley. It's mostly Bow Wow who sticks out like a sore thumb, and it has nothing to do with him being black. The cars are pretty like always in the franchise. The drift driving is interesting for about a minute. The chases have been done better. There is a bit too much CGI in the chases. The one thing that is great about this movie is the Japanese locations. It's nice to see the franchise really go to Tokyo.",SnoopyStyle,2014-03-30,2014
5.0,An Average By The Numbers Action Movie,"24 October 2006. This movie did what it was designed to do - show of fast cars and a little bit of female legs for the young men going to see this movie and make a little profit for the producers. This predictable movie without much more provided the typical thrills and melodrama that any tame male macho movie is supposed to, except for its more exotic locale - Tokyo - which is used to a degree. While the plot is mostly straight forward and the action decent, there isn't much else, except for a small attempt at avoiding a fight scene and a weak attempt to introduce Japanese culture to the American movie scene or vice versa. The chase scene that includes lots of drifting unfortunately was handled in the most obviously set up way with cars set up in patterned, artificial ways so that safety came first (while essential) really made the movie look cheap. The character development of course was flat, the relationships nothing special, the integration of Japanese culture only mild - not much new or learned here. Just a fast-paced, not even that sexy, a movie that at least held together decently. Five out of Ten Stars.",tabuno,2019-01-22,2019
6.0,I didn't get it.,"I was so excited to see the next F&F....that being said, the first 75% of Tokyo Drift had some moments, but for the most part, I was bored with it. I could never buy into some of the characters (ie the main girl, I forget her name) which made it hard to take in the movie as a whole. The story line was there, but it just didn't do it for me.The ending was pretty cool. From the final race to the ending with the cool Dodge (and who was in it). A sequel without any of the regulars doesn't make sense.This should've been a movie by itself, not of the Fast & Furious kingdom. Maybe I would've liked it a little better....maybe not.I gave a 6 of 10 just because it had the hot girls and hot cars, otherwise, it underwhelmed me.",NoMoreFreaks,2013-12-31,2013
2.0,Truly shocking to watch,"As an expat living in Japan, I had resisted watching Tokyo drift as long as possible due to the overwhelmingly bad reputation the movie has. Despite which, I can say with sheer confidence that the last 17 years have done nothing to improve this film. The plot is both non existent and extremely pandering to some sort of American feverdream about what Japan is (spoiler, Japan is nothing like this). It only takes a few minutes of scrolling through the IMDB page to realise that none of the main actors are Japanese and the majority of the filming was done in LA. Threadbare plot and complete lack of cultural understanding aside, nothing is as unforgivable as the main actor who can barely read his English language lines off the page, not to mention Japanese -- though to be fair, no one seems to be able to speak Japanese in this film (Was there even a language coach onsite?). Long story short, if you want to see an adult man masquerading as a teenager in essentially a rehash of the worst tropes of the other F&F films, you're in the right place. Shoutout to all the other incredible reviewers down here in the 1-3 star range, I experienced a wider range of emotions reading these reviews than watching the entirety of the movie.",megandbeale,2023-02-01,2023
8.0,Much better than the other 2,Where do i start with this film? When i first heard this film wasn't going to have any of the original cast in it i felt rather disappointed but my opinion has totally changed after seeing it for the first time.The cast in it are great.Lucas plays his part well as does bow wow and the guy who plays Han. The things that stood out for me were the racing scenes mainly.There are a lot more than there were in the other 2 films and in my own opinion the races in this third are a lot better than any in the first two. The story isn't half bad either.I actually prefer this one to the 2nd film because of that as well as the racing. This is definitely a must see for all fans of the other two films though.,bopper-5,2006-06-27,2006
7.0,High-octane direction makes it entertaining,"Shawn is a young delinquent with a habit of getting in trouble due to his driving habits. His latest offense has him going to Tokyo to avoid jail time. It isn't long before he meets up with the car culture there and gets an embarrassing taste of drift racing by losing to a local champ who also has connections with the Yakuza. Soon Shawn is drawn into the underground world and a predictable, but stylish summer-fare ensues.The story here is one you've either seen before or will comfortably predict. Also, when going to see a second sequel to a franchise that is all about cars, what can you really expect? Nothing too spectacular on either story or action side of the film, but this is a surprising strong entry to a series, seeing that it is number 3 of course.The acting is decent with the clichés not being to overplayed or outrunning themselves, but rather just acting as connective tissue for the film's main event - the breakneck racing scenes. Which is exactly what the first film didn't quite reach and what the horrible second film in this franchise seriously lacked. The racing scenes here are possibly the best in the F&F franchise with a high octane direction that makes them very exciting to watch. They incorporate a lot of interesting shots - both CGI and real-life - mix it in with slow motion and all sorts of pans, which is then topped of with some frenetic editing and a hard rockin' soundtrack. That makes for some good fast- paced summer fun. 7/10Rated PG-13: violence, frenetic action, and some profanity",BroadswordCallinDannyBoy,2006-06-22,2006
4.0,The Fast and the Furious: Tokyo Drift (2006),"Directed by Justin Lin. Starring Lucas Black, Sung Kang, Brian Tee, Nathalie Kelley, Shad ""Lil' Bow Wow"" Moss, Brian Goodman, Sonny Chiba, Leonardo Nam, Zachery Ty Bryan, Nikki Griffin, Lynda Boyd. (PG-13)After getting busted for racing Tim ""The Tool Man"" Taylor's kid, American teen Black is shipped off to Tokyo to live with his Naval officer father (Goodman); there he attracts the attention of a girl (Kelley) who looks like she came from Japanese High School Musical, and her flat-nosed boyfriend (Tee), whose uncle (Chiba) has powerful Yakuza ties. Third outing has little connection to the rest of the series--at least, until a little retconning was done--but offers much of the same thing one has come to expect from the franchise: sleek autos, bare mid-riffs, incessant soundtrack cues, instructions to turn off the brain, etc. Lame, barely-existent plot spends way too much time away from revving engines; of the cast, only Kang's zen calm style is worth positive notice. The drifting scenes are sometimes engaging, except when mediocre CGI and aggressive editing spoil the fun (good luck figuring out what the heck happens during the last minute or so of the climactic chase). Even though it was and still is the least successful ""The Fast and the Furious"" movie--and nearly killed the then-flimsy franchise--director Lin proved the best fit yet, and was brought back for the next three entries. (Not much of) a surprise cameo pops up at the end for those who stick around that long.37/100",fntstcplnt,2020-02-10,2020
6.0,"Not award winning material, but decent.","Lets get one thing clear, you are not going to a Fast and Furious movie for the groundbreaking plot and acting, you go for the cars, the racing, and the babes. Tokyo Drift is basically the same if not a little better than the previous two as far as the racing is concerned. There is the street racing that the series is famous for but also the addition of drift racing, which adds a new bit of spice to the flavor. As I mentioned the acting and the plot are so so at best, not something you will be groaning over but not enough to really drag you in and connect you with the characters. However it is my opinion that the plot here is better than in the second movie. Lucas Black from Friday night Lights replaces Paul Walker as the main character here, and Bow Wow is along for the ride as the trusty friend/sidekick. A few cameos from other actors and movies are thrown in as well. From beginning to end this movie does hold your interest with the racing, and for that the weak plot and questionable acting can be forgiven. Cars get wrecked, punches get thrown, loud music is played, and the hero has to do what he thinks is right. Bottom line, if you enjoyed the previous two, or even enjoy car racing movies at all you should get some entertainment value out of this one. Not the best movie to ever grace the silver screen, but I had a good time.",madmax_thegamer,2006-06-19,2006
6.0,Better than F2!,"Without any of the original cast members I wondered how this installment would play out. Surprisingly, I enjoyed it more than '2 Fast 2 Furious'.The premise and the characters were much better than it's predecessor. This standalone sequel had lots more action than F2, and the action sequences are stunning! I cared more about the characters, and thought the actors did them justice with good acting. With the lack of comic relief that was just too much in F2, this was more serious and therefore more suspenseful.The events leading to the finale was well set-up as it built to a climax. By that time we knew the characters, and there's been great character development - especially from the lead, Sean (played by Lucas Black). Off course the stunning cars are back - more impressive than F2, and the film has a great rocking soundtrack for most part. The stunts are jaw-dropping.The finale was a thrilling, fast-paced visual spectacle. The film has a highly effective score - especially during the finale. Everything about this film was better than F2. Wow, this was incredible. I loved it! This is a darn good action film!",paulclaassen,2020-07-24,2020
6.0,Not Bad Not Great,Overall rating 6.4: The third film is definitely the black sheep of the franchise. I don't mind Sean in this movie but I would've liked to see Paul Walker in this film. I liked Vin Diesels cameo in the film and I think it was a nice touch. The film isn't as exciting as the previous two instalments and I think that Takashi is a pretty mediocre villain. The film does have some good race scenes but the movie lacks solid characters making for a ok 3rd outing.,twpain,2020-06-07,2020
4.0,"Only worth watching as part of the full ""F&F"" series, and after 6","In 2006, ""The Fast and the Furious: Tokyo Drift"" undoubtedly deserved to be panned by critics. The series had fallen so far off the course that only its ugliest, most formulaic bits stayed alive. It's only as part of the franchise that was revived three years later and has gone on to become a billion-dollar enterprise that ""Tokyo Drift"" reclaims some sense of its dignity.Let's get the good out of the way. ""Tokyo Drift"" was a vital proving ground for director Justin Lin, who would go on to make the next three ""Fast & Furious"" movies. His work on this entry was too good for the material, frankly. His shot variety and the editing team give the film a legitimate action feel that the first two films don't even come close to touching. As much as the film overloads on race sequences, Lin nails them.As for why screenwriter Chris Morgan got the long-term gig for this franchise after his work on this film, consider me stumped. The story of Alabama teenager Sean Boswell (Lucas Black) shipping off to Tokyo, discovering the drift racing scene and burrowing his way into the innermost circle is ambitiously preposterous.Obviously the plot of the ""Fast & Furious"" movies is known to be second fiddle to a handful of other components, but this particular plot has some problems as far as race – and unfortunately not the car kind of race, but the people kind. In a nutshell, the story of ""Tokyo Drift"" is misunderstood troubled white teenager flees the consequences of his actions to Tokyo where his dad lives, defies his father's wishes, asserts himself into a racing gang, stands up to the cocky Japanese ""Drift King"" (Brian Tee), tries to steal the man's girlfriend (Nathalie Kelley), earns the trust of his partner (Sung Kang) and ultimately aims to prove he's better than him. Only one of the five major characters in this movie is actually Japanese, and it's the bad guy. The movie is very interested in appropriating Japanese culture and aesthetics for its mostly non- Japanese cast. For starters you have Black, who looks like he's in his thirties and is playing a teenager. Boswell is also written to have the same personality and temperament as Paul Walker's O'Conner, so he's essentially a stand-in/replacement. As for Boswell's first friend, he's of course played by a black rap star (Shad Moss a.k.a. ""Bow Wow"") and the girl he's after? She's an ethnic Australian. Tee's D.K. is painted as the bully, so he doesn't stand as much of an exception. Only Kang's character Han has dimension beyond stereotype, but Kang is a Korean-American actor. The producers' foresight to bring the Han character into future ""Fast & Furious"" films and paint ""Tokyo Drift"" as taking place after the sixth movie was surprisingly astute. When viewed after the next three films instead of before, Han becomes more than just the most interesting character in the movie, but the character we're most interested in given his character arc in those other films. It also makes the movie's surprising cameo at the end make a lot of sense. All this to say, ""Tokyo Drift"" might be garbage as a standalone movie, but given what the franchise has become, Morgan used future movies to position what once seemed like an accident/stop-gap film into being a spin-off. In other words, if you're going to put yourself through ""Tokyo Drift,"" do it after watching the fourth, fifth and sixth ""Fast & Furious"" movies. Lin's style does give ""Tokyo Drift"" some additional value, but for most people it won't be enough to watch it under any other circumstance but as part of the series.~Steven CThanks for reading! Visit Movie Muse Reviews for more",Movie_Muse_Reviews,2017-04-25,2017
8.0,i dunno wt film u watched,"okay so most people are expecting another version of the original two. well its not, its a whole new kinda racin. so don't go in expecting to see straight roads. and yeah the film takes a while to get going, but its all info that u need to understand the film.Tokyo drift, still has the cars the all the thrills that the other two had,but in a slightly different way. so don't set your mind on the ova 2, and spoil it 4 yourselves.i say its worth while going to see it in the flicks cause u ain't gona get the entire impact of the film on ur own t.v i hav to say that the small surprise at the end is brill! but hey you'll hav to watch it!",spicinamillion,2006-06-26,2006
6.0,The Third Installment Of The Fun Story,"The third sequel to the saga that is fun and ultimately proves to be a solid addition to the entire franchise.Yes, it doesn't have the same amount of fun as the previous two, but it's still good enough and gives us enough action to make it worth watching.The action this time takes place in Japan, and the main character is a teenager who goes to his father to avoid a possible prison sentence. There he gets involved with potentially suspicious characters and that's where the plot begins.We have some good races in the film, bad guys that our hero has to defeat, and a love interest. Everything you need for a fun movie.And the movie, for all its faults, is fun, starting with the great cars, to the hilariously entertaining villains and some good action scenes.Of course, not every film in the franchise will be of the same quality, but at least it meets the minimum criteria, which is to be entertaining and not bore the audience with things that have no place in a film like this.The film certainly deserves its place in the story, and in the end it turned out to be worth watching. Solid entertainment.",dk777,2023-03-20,2023
2.0,Stylized street racer,"Follows a similar theme to the previous two, but character development is marginally better. Babes and cars as fabulous as always, female lead is to die for. Anti-heroes all ridiculously over the top, when we all know REAL hard-core criminals are discreetly deadly. Hero slow to learn and doggedly persistent in his ability to get himself in trouble. Not good but we're into cars right? At least there were no insulting gobbledygook ladled with 'tuner' terms that made no sense like the first one. Racing is as unrealistic as the previous two (when your opponent is catching you, change up. Again.) but some spectacular driving moments could be picked out from the stylized pap, watch out for the drift into a ramp and the top-of-third on-the-limiter full opposite lock moment in the streets. I thought it bad, despite the fantastic Tokyo backdrop and the girls making me want to go jump on a plane from the cinema, but I'll probably put the DVD in my collection next to the other two when it's released. What can I say? I'm into cars :)",rob-mitchell-2,2006-06-14,2006
10.0,Good movie,One of my childhood films. I don't know how many times I watched without getting bored. I think it is a very good movie with its music and catchy scenes. I recommend everyone who is fond of cars to watch it anyway.,geylanimuhammed,2020-06-07,2020
7.0,For Once Take The Movie For What It Is!!!!!!!!!,"DAHMMMMM!!!!! For once would you people take a movie for what it is??? Why does every movie that does well on this site have to be a groundbreaking, heart touching, and life changing experience??? The one word to sum up this movie is ""great"". If you love great looking, suped up cars, hot women (especially hot Asian women) this movie is for you. The action in the movie was basically non-stop. There was always a race or chase or something happening to keep the movie flowing. It was never boring and you always were waiting to see what would happen next.Of course there is some cheesy dialogue and a tiny bit of weak acting here and there but its a great action movie and especially if your into cars.Even my girlfriend who I had to basically drag into the theater enjoyed it a lot.The icing on the cake was Vin Diesel's cameo at the end. It was great to see him back behind the wheel and I hope that maybe he would be interested in doing another fast and furious with him starring in it.Simply for what the movie is, its a great movie. I wish this would have been the sequel to the original because if it was I think the series would still be a strong and popular franchise.So all you people who are giving it bad reviews and low rating need to have there head examined. You all need to stop thinking your Roger Ebert and for once enjoy a movie for what it is!",Real_Film,2006-06-26,2006
1.0,very disappointed,"after i saw this movie tonight, i was very disappointed. frist of all mistakes, pick some koreans to play Japanese-locals roles, i mean come on...this is a Japanese based film, you can do better than that. second, those hot girls look like they're Japanese blended Americans/mild Japanese styled LA girls. third, this movie's camera movements and film editing really makes the previous two better. it has too much camera vibration and rich segmanted sequence may make it look fast, but it also makes you feel dizzy for 1 min of action secquence . fourth, the story is crap, no point at all. if you wanna see LA girls again, wait till its DVD comes out so you can rewind it couple of times, otherwise, no need to waste your money in the theatre for this movie.",blacklude,2006-06-23,2006
7.0,Fast and Furious: Karate Kid,"While the story won't win any awards for originality, the car race choreography and action cinematography is truly amazing, all with mostly practical effects.While Lucas Black does not convince as a teenager, the other actors fare well despite their stereotypical parts, and the setting makes for some spectacular set pieces.A nice change of pace from the others in the series, and a good standalone movie in its own right.",whatgift,2022-03-05,2022
7.0,A worthy conclusion to the trilogy,"I've now finally seen all three FAST AND THE FURIOUS movies. I actually own them all on DVD. I saw TOKYO DRIFT a couple of months ago. I meant to submit a user comment ages ago, but I never got around to it. But now I finally have. TOKYO DRIFT is an excellent movie, featuring the great automotive action and wonderful cars we've come to expect from the series. It took me a while to realise that Lucas Black, who plays our hero Sean Boswell, was the same guy who played young Caleb in the short-lived supernatural show American Gothic. Here, he's all grown up and is very good in his role as the American fish out of water army brat who has to go live with his father in Tokyo after his latest street race in the States lands him in trouble with the law. Rapper Bow Wow is also good as his new best friend Twinkie. Sean's dad is a bit of a stereotypical 'my way or the highway' parent, but helps Sean save his hide in the end. Sean still loves street racing but is new to the culture of 'drifting' in Tokyo. After losing his first race, he is taken under the wing of drift guru Han who helps him greatly. He also falls in love with Neela, who is the girlfriend of the Yakuza connected D.K. (Drift King). KILL BILL's Sonny Chiba is excellent in a cameo as D.K.'s Yakuza uncle and steals the scenes he is in. D.K. himself is a truly hateful villain and you just hope that Sean gives him his comeuppance. Sean eventually learns to be a master drifter and finds another reason to hate D.K. after his mentor Han is wasted after a major car chase. The car action in TOKYO DRIFT is just as good as it was in the first two FATF movies, with some impressive rides on display. The final drift race between D.K. and Sean, with Sean driving a modified Mustang, is a real edge-of-your-seat moment. The acting is generally very good, but I wonder why so many people complained about Lucas Black's accent. The guy can't help the way he talks for God's sake, he happens to be southern. The series is also given proper closure with a cameo from Vin Diesel's Dominic Toretto from the first FATF at the very end. TOKYO DRIFT is a brilliant film. I know it's probably going to be the last in the series, but I hope a fourth film may be in the works, as this film proved when it was released last summer that the FATF franchise is box office gold. Enjoy this one! I certainly did.",bannonanthony,2007-06-08,2007
6.0,The Fast and the Furious: Tokyo Drift,"Given the target audience I can understand the decision to cast Asian actors with American accents as Japanese characters, but there is a depressing number of supporting actors and extras that have clearly never been west of Orange County.The hero looks utterly gormless and spends the running time grinning like an idiot and staring wide-eyed in amazement at newfangled alien technology like chopsticks and sandals. Watching him act is like watching a retarded child struggle with his shoelaces - tragic yet cruelly hilarious. His father's in the Navy - we know this because all his clothes have ""NAVY"" written on them - and even though judging by his apartment he's dirt poor he can still afford an endless stream of plane tickets to back up his threats to send the poor retarded boy home. The lead actress is a bizarre-looking, hideously unattractive creature, and one of the strangest choices for a female lead in a teen movie in recent memory. No one in the entire cast has a shred of talent between them.A hotshot racer at home, to make the grade on the streets of Tokyo our hero must first learn to master the ""Tokyo drift"" - an awesome, almost mythical driving technique that turns out to be, um, skidding.It fails completely to make any decent use of a city that is as cinematic and beautiful as they come, it's filled with loud, obnoxious rap and rock music, it doesn't have an original bone in it's body and about the only thing to recommend it is that in the first half at least there is a pleasing number of very attractive young women in very tiny skirts.",I_John_Barrymore_I,2009-04-10,2009
7.0,"Great, for what it's worth!","I got about exactly what I expected from this flick. Not too much on plot, some good driving scenes and a pounding soundtrack.One thing that really took me out of the moment was Lucas Black portraying a ""17-year-old"". He's what -- 26?? Now, having seen him in other things I think he's a fine actor, but even he can't pull that off, what with a full beard (not even clean-shaven!) and chest hair that sticks out of his t-shirt.This movie requires an extraordinary amount of ""suspension of disbelief"", but get past that and you will find an excellent popcorn movie.",implaxible,2006-12-17,2006
1.0,Watched it for the lol,"I could not possibly take this movie serious. I watched all the previous parts and pained my way through it. First there was this slightly to OLD main character Sean from high School. It started of course with a race. But the Price was this blonde Girl. She even set herself out as a Price. I mean common, I didnt´t know this franchise could go any lower in objectifying women. But here they went. The first race was really neckbraking and Sean even drove through a construction building. When the Guy and the Girl crashed - I thought they must be dead. But they only had scratches. At the Police Station, the cop said Sean would go to prison. Which I fullhearted Support! When they said he allready had a full Register with illegal car races and nothing happened to him, it made me so angry... I couldn't like the main character. I am glad the mother kicked him out. Of course, the first Thing you think of to give your son a lesson for live: Send him to Japan for correction. There he lived with his dad who tried to give him some boundarys and threatens him with consequences. Next day he already went to School. Just like that.. in Tokio.. and he doesn't speak one word japanese. The first Thing in class was of course the non-japanese love interesst in the movie. Also he met some African american bloke who oppenly tried to sell him stolen goods. I thought (or wished) it would be a film about integrity, but no - It looked so american I could only guess they filmed it in a japanese area somewhere in a bigger City in the US. I dunno Sean soon discovered he could start racing again in Japan. Although his father would kick him out as promissed. Sean didn't care. And Oh - look, of course his new Girl was the GF from his racing Opponent. And more to come: As he doesn't have a care. Some RANDOM bloke said: here take mine. Although I don't know you and your skills, please, take my expensive racing car. Of course he shattered the car in pieces... and we find out the car owner belongs to yakuza. I have to addmit I drifted of to sleep by myself very often. They had a lot of races in between, but: the never drove like.. straight through the streets. They always drifted. I got it in the parking house... but why would they do that on a straight street? Eventually someone actually died in a race. They Kind of didn't mourn or took a lesson out of it. NO! Sean got in a hassle with some yakuza Boss who surely would just shot him down, but Sean asked for forgivness by driving a race and everything would be forgotten? Stupidest Thing I have ever heard. And they did so! Another race was coming and in the end, the Opponent DK (Donky Kong I thought first) crashed horribly and could have been dead. I hoped for the movie: Sean gets a grip, Ends the race early and Looks after DK if he is alright. No, he doenst. Driving straight to the Yakuza Boss who nods and no lesson was learned that day. It taught the audience, driving riskfull, even getting People killed, is ok. There will be no punishment. Women will like you even more. You also don't have to study or work. You just get new cars. Women offer themselve willingly to even the biggest brats but if you got enough horsepower.",lythis-love,2019-04-18,2019
9.0,Legendary,"Is it even possible to have hate towards this movie?You have an action movie about a troublesome teen who's life literally depends on cars. Gets into a parody of a gang war and have to beat it's boss in a race ,while fulfilling his manhood by winning the respect of a mafia boss and the woman of his dreams.It's the perfect movie to represent what the feeling of being a man is ,combined with some fantasy action and sad moments.The plot:
9/10. Interesting ,new, attracting, revolutionary for it's timeThe acting:
Many of the actors are pretty much unknown from other movies ,before this one , which proves how good they did their job, for unprofesional actors.",hereuser,2023-07-28,2023
7.0,"Closer the first one, much better than the second.","There should have been the first movie and then this movie. There shouldn't have been FaF 2, which was not very good at all.Tokyo Drift is decent... so OK they got an actor that's not far off from Paul Walker (or Keanu Reeves), but they've basically completed the import car scene by taking it to where the import cars come from. Japan. Storyline is of course not realistic nor is it feasible where the first of the series, Fast and Furious, held its own. But it's not completely bad like the 2Fast 2Furious, which was successful anyhow because of the cars and actions sequences.The visual effects are beautiful in this film and the action/drifting sequences are second to none when it comes to artful stunt driving sequences. The professionals do a great job with the cars, you get to see popular spots of japan and the art of drifting racing through some crazy stunts, such as when they drift up the spiralling driveway in the parking structure.The characters weren't challenged in this film so, acting was minimal and rhetoric was shallow but it wasn't about the actors and storyline, but about the cars and the action.",phrixion,2006-09-06,2006
2.0,"well, that went well I feel","So, after two crappy movies the film execs whipped out their calculators and did the math 100 hired bimbos + souped up kit cars = $50 and a bag of cheese Thousands of horny teens + flashing lights = £100 million gross. So, a third movie then, only with a twist. This time our erstwhile middle-aged teen hero is off to Japan, where Tokyons drive their car sideways it seems. You can't shake the impression that if they just braked going into the bend and accelerated out of it they would get round them quicker, but oh well. Anyway, on with the plot. The story starts with a race between clapped out banger (driven by the 30 year old teen protagonist) and some meat head given the stupidest ultimatum ever by his bimbo girlfriend ever. ‘Race him for me’ to paraphrase. Rather than give his fickle bird the bird , hoiking her out of the car and driving off into the sunset he acquiesces and so ensues a pointless race around an estate, where much property is destroyed. As our main man begins to overhaul the expensive sports car in his fred flinstone vehicle, the blonde bimbo whines ‘I thought you loved me’. Not for her the more traditional displays of affection, oh no. Her boyfriend does his best to demonstrate his love, smashing her and car face first into a cement pillar. Such criminal violations by all are duly punished by the exile or our hero to Japan where he meets his 40 year old dad (damn gina, he was a real mover in the creche). After this our teen idol is enrolled into a Japanese class. Mercifully, all the Japanese jpop stars and av models speak passable English, but as luck would have it a 50 cent knock off and an ozzie supermodel are also in attendance, bringing great relief to the the focus group no doubt. Surrounded by hot totty in short skirts our main man does what any other teen would do, quickly ignoring them and instead driving his car sideways, at first badly, but after a week or so better than anyone else in Japan, particularly those who have been driving their cars sideways for years. I kind of lost interest after this (as well as the will to live) to be honest. There was a pretty cool party at one point (three guys, 50 hot girls in zero tolerance clothing - arranged by Carlsberg no doubt) but since teenman seemed more interested in going to the basement to look at a crappy bike, my eyes glazed over and my brain disengaged. After a while a Japanese Al Capone makes an appearance and by the time I stopped laughing it was the final race. I won't ruin it for you (if you have a brain cell I don't think it would be possible to anyway) but I would just say that the symbolism of a crappy mustang racing a Japanese car was not lost on me (Go USA eh?) but the middle-aged teens hooting and hollering at their mobile phones was bewildering. Beyond product placement what the hell was that about. To sum up, stupid, garish, unbelievable, pointless, too much stupid sideways car-driving, and not nearly enough hot Japanese teens in minimal clothing. GAh!",DonkeyWan,2009-04-14,2009
