Rating,Title,Content,Author Name,Date,Year
9.0,Nostalgia,"This movie was my favorite movie growing up as a kid. Ever since i was little i loved watching this move. This move is a good film to watch if you are into the car scene as much as i am and also if you like the action genre. Paul walker did an amazing job on this movie, this movie is the reason i first got introduced into him. I soon became a fan of his. The scenes are pretty well done although at some parts you cab tell the voice audio was added in after wards. The music was good and always fit the scenes perfectly. This movie in my opinion was the best one in the entire series. The 7th one has a pretty good place in my heart too seeing it was the last film Paul walker worked on before his passing.all i can say is that this movie has aged well and is one of if not my favorite movie of all time",giovannys-78044,2015-10-28,2015
7.0,Fun if fairly mindless action flick,"Brian O'Connor is a Los Angeles police officer who is working undercover to discover the identity of a group involved in a series of truck hijackings. To this end he tries to get in with the street racing community. To do this he will not only need to take part in the races he will have to impress the other racers. His bosses are convinced that one Dominic Toretto is behind the crimes but as Brian gets to know him he becomes less sure and is soon convinced that a group of Chinese racers are the ones involved is this really the case or of Brian becoming a bit too friendly with Toretto? He has also fallen for Toretto's beautiful sister which leads to some friction with another one of the group who also has the hots for her.

If you are looking for the 'Citizen Kane' of action movies this isn't it; however if you just want some good mindless fun with fast cars and a good looking cast you could do much worse. Early on I thought this would just be 'Point Break' with street racers instead of surfers in many ways it is but there are as many differences as similarities. As one might expect there are a succession of action set pieces; this include several races, fights, shootings and a spectacular truck robbery that goes horribly wrong. These are pretty exciting even if they are a bit unrealistic at times an example of this is the truck hijacking; it takes place on what appears to be a main road but we don't see a single other vehicle for the entire scene if you can ignore this sort of thing this shouldn't detract from the film. The cast might not be Oscar contenders but the do a solid job. Overall this is a solid enough brain-in-neutral action film.",Tweekums,2015-11-12,2015
7.0,"Point Break, the remake or an homage","Paul Walker playing Keanu Reeves, even down to his voice and choice of sandwich (albeit different bread); Point Break is one of my favourite films, and I really enjoy Fast and Furious but it is more or less a play by play copy of the surf-ace movie ten years on. Vin Diesel is the Bodhi-esque sensei-master surrounded by his acolytes and is convincing; it's one of his best roles (along with Pitch Black 1). He's a powerhouse. The film is attractive, stylish with a hot soundtrack and showcases the street-racer subculture in Los Angeles.Paul Walker isn't just an ersatz Reeves, he is glorious in his own right; beautiful, sexy, tough, controlled and engaging and his chemistry with Jordana Brewster (Dom Toretto's little sister) was nice, but is overshadowed by the bromance between Dom and Brian. Michelle Rodriquez is a great female foil for Diesel; she's gorgeous and convincing as a high-octane junky.Hey, F&F is never going to win awards for the most intelligent film in existence but it's pretty, amusing in places, a little cheesy and poorly dubbed but good cinema and must have had something to spawn itself into one of the largest grossing film franchises of all time. It plays like a music video, with touches of CSI in the filming but much of it is a little pointless and OTT. Vin Diesel is perfect as Dom and his chemistry with all the characters is sparkling. He plays the showman well. Paul Walker is gorgeous, he really is a loss to the acting world, and this film is his magnum opus. Walker and Diesel were obviously buddies and as such it makes this film all the more special. It's great cinema but is definitely flawed, especially in the realm of script. Don't take it too seriously, strap on your petrol-head and enjoy.",HelenMary,2015-11-28,2015
8.0,A fine example of cinematic adrenaline and incredulity,"The Fast and the Furious is, at the very least, an intriguing franchise, for it gives gearheads the kind of inspiration and fantasy they need to have to keep sane. I've always found car hobbyists to face quite the paradox; the problem with cars is that they are grossly expensive, so if you're a middle class man, having two is quite the luxury. However, if you're deep into cars as a fascination, you presumably not only want one or two cars, you want several, and you want them customized and rigged to your liking. Customizing and optimizing the performance on one car is grossly expensive, but having a garage of half a dozen or more customized/optimized vehicles could cost as much as your house and your neighbor's houses put together. This is why, each and every day, I'm more and more satisfied with my lack of interest in cars and my own obsession with the Honda Accord I drive.The Fast and the Furious also gives gearheads that kind of adrenaline rush and visualization of their dreams realized because they, themselves, often don't have the means, the vehicles, nor the kind of closed-range courses to carry out the kind of eye-popping stunts and mayhem the characters in these films cause. It caters to that level of unbridled excitement, when you're actually racing in a vehicle and that moment where you get that indescribable pang in your chest reminding you know that you're alive. I was fully ready to embrace this franchise for its fantastical elements, but unsure if I could still be entertained watching car chases and death-defying stunts for an upwards of two hours.What's pleasant about The Fast and the Furious is that it focuses on the relationships the characters have with one another in the midst of all the racing. The film's slender plot revolves around Brian O'Connors (Paul Walker), an undercover Los Angeles police officer sent to infiltrate a ring of truck hijackers and street racers in the heart of L.A.. Led by Dominic Toretto (Vin Diesel), a suave know-it-all when it comes to vehicles, the gang is known for their heavily armed carjacking activities of large eighteen wheelers, in addition to their work at auto-body shops where they modify and customize cars, some of which flirting with and others unabashedly breaking the laws of what is street legal. Also working in Dom's crew are Leticia Ortiz (Michelle Rodriguez), his longtime girlfriend and mechanic at his shop, in addition to his sister Mia Toretto (Jordana Brewster), whom becomes the apple of Brian's eye late in the film.Brian's infiltration of Dom's ring soon becomes corrupted by his fascination with the culture Dom and his crew have created; it's a culture that specializes in prompting and maintaining a longterm adrenaline rush in the most unique and heart-pounding ways. Despite Brian's responsibility to uphold the law through all this, he finds his involvement with Dom going above and beyond the call of the law, as far as hooking up with Dom's sister and helping Dom plot a crackdown of former partners that have turned into rival gangmembers following a reneged agreement.No matter which way you slice it, The Fast and the Furious is slight in substance, but often very strong on a level of entertainment. At only one-hundred minutes, it pleasantly skates by without being too much of an assault on the senses and operates largely on the charm and infectious personalities of its actors. Walker is the standout of the crowd, maintaining a certain level of cool and street-smarts and his character never hitting the level of cocksure confidence, making him a more watchable and likable presence. That's not to undermine Diesel's role here, because without him, this film wouldn't be as much of a bromance as it already is. From the first race, it is clear that Walker and Diesel have enough chemistry to create a bond between two opposite characters in terms of life paths in order to go on many more adventures with one another. The supporting cast of Rodriguez and Brewster are fine, though even in more masculine roles, the two feel like nothing more than decorative pieces of eye-candy that help further the plot along when convenient.But perhaps such was just destined to be the case in The Fast and the Furious, a film where escapist tendencies take over and nothing else matters besides the moment when your car begins to redline or a part becomes misplaced in Dom's garage of odds and ends. Being that this film largely predicates itself on male bonding and the thrill of racing from both an illegal and adrenaline-charged angle, The Fast and the Furious largely possesses a homey quality that makes it believable and grounded in reality, despite a certain conclusion with a certain train that, I confess, was still entertaining in the realm of cinematic incredulity. This is a fun and effective film in being every gearhead's fantasy and being a damn fine piece of entertainment.Starring: Paul Walker, Vin Diesel, Michelle Rodriguez, and Jordana Brewster. Directed by: Rob Cohen.",StevePulaski,2015-12-08,2015
9.0,Classic Fast,"""Classic of the series. I always enjoy throwing back and watching the dynamics of how the characters became."" Paul plays the undercover part perfectly. Vin is the ultimate bad boy but also the head of the family. Terrific cars scenes and camera angles capturing each rev and turn to its fullest degree. I have to say the beginning of one of the most favorite movie series ever. Timing is everything and the chase and race scenes are packed with so much action it will leave you on the edge. A thrill ride like no other probably the movie that stunned a lot of people with it's plot and smooth rides. If you ever see a movie 2x or more it is most likely this one.",EliAries,2016-02-08,2016
10.0,The First Film In the Series & Best One Afterall It is The Film That Started It All,"yes you read it right this is the very first film in the fast and furious series i have seen all of them even the new one furious 7 i am waiting for fast 8 but out of all i love this one.

why i love this film is not just because i am a hardcore Vin diesel fan but because of the direction in this one by Rob Cohen this director is gold after this he made one more movie with Vin Diesel called Triple X aka xXx in year 2002 both of these films are proof that this guy is a master action director he is my favorite action film director along with John Woo.

i don't have to tell about all the cast you know who they are but i will mention Paul walker here it is sad that he passed away few years back but his style in this film is epic,also i got into fish sandwiches & burgers because of him seriously there is one funny scene in this film that is one of my favorite nothing beats its at the start of the film when Brian come at Dom's eating place but things go wrong as he gets into the fight with Vince,the whole situation is pure hilarious with the background song called watch your back.

the plot:the story of this film is very simple its about a undercover police officer Brian O Connor who infiltrates Dominic Torretoes gang because the gang is involved in stealing trucks full of expensive electronics.

this film got it all right the cars the street racing & even the music,the action is slow at times but good to enjoy,this is the best one in the entire series the rest of the sequels are nowhere near to this.

Rob Cohen needs a good film to direct now he is in deep mess these days.

here what most i like about this film is the character of Paul walker he appears weak but watch the climax & you'll see what he does he is fearless he saves the entire team of Dom from the truck driver,he overshadowed Vin diesel here a little by his performance,don't know if he did all those stunts by himself but it was cool to watch him in action.

some people hate this film & the entire fast & the furious series for no reason i say don't listen to them or critics go buy or rent all of these film there are seven of them,if you like James bond series or Mission impossible ones or even Jason Bourne ones & if you are a action junkie like me then please pick this up without a doubt it is very entertaining & worth your time.

this came out in 2001 but looks fresh the picture quality is amazing too.just don't go and watch the latest ones because of the hype around them you must see this one then the rest,i know people are going crazy over furious 7 but it nice but not good as this one.

Overall this film is a mix bag of comedy,romance,action & drama so my rating for The Fast & The Furious 2001 is 10/10:Recommended",FilmMan47,2016-02-10,2016
9.0,Great Movie,"I love the fast and the furious. I love the relationship that Dom and Brian have in the movie. The action sequences are amazing and I just love the whole racing world that they have in the film. I love the character of Dominic, I love how loyal he is to his family and friends. I also love the character Brian, and how he is loyal to Dominic despite everything. Letty is also a great character in the film and I love just how badass she is. She is a take no nonsense badass chick and I think that is just great. This is a great movie overall that is made to be an entertaining action movie. The plot is pretty good overall but what I think is the best part are the action sequences. They really made the action sequences in the film great and they gave them that wow factor.",ninaalverz,2016-02-27,2016
1.0,This has got to be the worst franchise of all movie franchises,"This has got to be the most awful and stupid movie franchise of any movie franchise imaginable on EARTH. This movie is so stupid, you get better material out of ""Moving"" (with Richard Pryor) than this trash. Well for one, culturally they get the Spanish people wrong. They make it seem that Visigoths (basically a Germanic tribe that conquered Spain, giving us last names like Ortiz and Gonzalez) are not white. Second of all this movie stupidly assumes that Visigoths are the only people in the Spanish word who use the word ""bro"" and ""sis."" Even WORSE, that Visigoth women are the only broish women on earth. When that honor goes to Italians and Spanish (non-Visigoths), Delgados and Riveras. They're the ones who say ""bro"" and chill with guys and wear Jordans, not Sanchezes. Yes I say this because of Letty Ortiz. This movie is the dumbest stupidest movie on the face of the earth. If you want something more realistic watch ""Moving"" with Richard Pryor. This movie is stupid. PURE STUPID!",robert-macc,2016-04-03,2016
2.0,Shoddy remake of the 1955 classic,"Never watched any of these before so I thought I'd give it the old college try.Oh dear. Oh dear, oh dear, oh dear. This cinematic abortion looks like it was made in the mid-90s with a mid-80s cast, a mid-70s plot, and a mid- 60s colour palette. Unmitigated cretinosity. Contains many memorable lines, including:'This doesn't feel right.' 'Aaaaaah, my arm!' 'Yeah, it's funny how that works out.' 'I like the tuna here.' 'Let's go for a little ride.''He went to the car wash.'Move over Shakespeare, the pros have arrived! I rate The Fast and the Furious at 6.66 on the Haglee Scale, which works out as a predictably dull 2/10 on IMDb.",Sankari_Suomi,2016-06-10,2016
5.0,Good race scenes lift a fast-paced thriller,"Here's a throwaway popcorn flick that manages to be engaging thanks to the central storyline, that old chestnut of the detective going undercover and becoming friends with the man he's supposed to be sending to jail. The old, old plot is given a new spin with a fresh cast and an interesting backdrop â€“ illegal street racing. Given the MTV expectations, the film is as flashy as you would expect thanks to director Rob Cohen, packed with pumped up loud music to drive to and enough testosterone to fill three football fields. Still, have no misconceptions: this is a high-octane thrill-ride and professes to be nothing more and nothing less.The film certainly satisfies on the action front, with some madly exciting car chases and stunts, although there is a definite lull in the action around midway which is a bit surprising. Thankfully things finish off with an expertly done, extended set-piece involving a truck and an amazing car crash to finish things off (ludicrously spoilt in the trailer). Even cooler, the DVD allows you to rewatch the stunt from EIGHT different camera angles, a feature which has made the format for me.The characterisation is a bit thin on the ground but the two leads are strong: Paul Walker does nothing wrong as the young undercover cop, and Vin Diesel manages to be effortlessly cool and a natural born leader again after PITCH BLACK. The supporting cast is ho-hum, but it is interesting to see DIE ANOTHER DAY's Rick Yune without all that makeup on. Not a perfect movie, but fast-paced and interesting enough to be worth a look.",Leofwine_draca,2016-07-11,2016
6.0,Somehow Created a Series,"Los Angeles police officer Brian O'Connor (Paul Walker) must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.As of now (2016), I cannot even keep track of how many films there are in this series. At least eight, maybe nine, and that's not counting the original version which has almost nothing to do with this one. How this movie spawned a whole industry is beyond me.Not that it is a bad movie, but it really has no depth at all. A guy races cars, and everyone else races cars, and the guy is attracted to another guy's sister. It all falls into place so easily, no hassle, no time to find out who anyone is. And yet, this is the movie that made Paul Walker immortal.",gavin6942,2016-08-23,2016
2.0,Not a complete waste of time,"""The Fast and the Furious"" is not a good movie, but I must admit, I watched it all the way through.On the plus side, many of the actors and actresses are relatively attractive; Vin Diesel and Michelle Rodriguez are entertaining; some of the action sequences are somewhat entertaining; and the Dodge Charger is cool.On the negative side, the plot is silly at best. Brian lacks any credibility as a law enforcement officer, as do his silly ""superiors,"" and his motivations for anything other than spending time with Mia are a mystery. Dom's motivations are a mystery as well. I suppose the audience is supposed to believe that although he's something of a master criminal and has invested himself in a life of crime, he's OK with lying, and deceit, and police infiltration...Also, the characters lack development. Characterizing them as multi- dimensional would be generous; many cardboard cutouts are more interesting. Lastly, the dialog is entirely lacking in authenticity.I suppose some might think the cars are cool, although I don't know who those folks might be-- perhaps those that dream of nitrous oxide injection systems, and of spending tens of thousands of dollars on cars that sound like angry gnats...If you're looking to fill a couple of hours of your life with a mindless, nonsensical, semi-coherent action movie, this may be the perfect choice. Otherwise, you could most likely find something more worthwhile to do with your time. ""The Fast and the Furious"" is not recommended.",wpkolkho,2016-09-10,2016
7.0,Better than I remember,"I watched this last night. Haven't watched since it first came out. This was pretty good, I see why I got hooked to the franchise. I see now that Old Blue Eyes was the one top dog. i had forgotten about so many parts to the movie. I watched 2 last night was well. I'm going to review it next. I'm typing this while watching Tokyo Drift..... Oh yea the original crew was dope To bad Ja Rule opted out of part 2. I forgot about the villain in part 1 too I call him Remy. I love him from other movies .... Oh and YES that introduction to Sung Kang aka Hanz . I fell in love with him and been low key stalking him since. He's so cute. I must admit this is one of the better franchises around outside of ... OK let me get to another movie.",hersheedontplay,2016-11-25,2016
3.0,Pretty Substandard and full of clichÃ©s,"At first this movie came across as being really really boring and completely unoriginal. However, after watching it for a little more it because a little better, but it was still incredibly unoriginal and in the end just an excuse for illegal car races and some good old action scenes, which actually weren't all that fantastic either. Okay, sure, there were some stunts, such as jumping from a car onto a truck and back again, but that doesn't mean that the film was any good. Well, the fact that it has since spawned six sequels indicates that there is money to be made out of the franchise, but then again that isn't all that surprising because it does involve racing cars and a bit of typical action thrown in for good measure.

So, the film is basically about illegal drag racing in Los Angeles with a plot thrown in. The plot involves trucks being hijacked by a bunch of people in cars and the contents of the trucks being stolen. So, surprise surprise, a cop is sent to go undercover into the world of drag racing to find out what is actually going on, and to make an arrest. However, surprise surprise, he ends up getting a but too caught up in the scene, and the people that he is working with, and eventually has to make a call – his career or his friends.

This is pretty typical of your American cop movie, raising the concept that being an undercover cop isn't actually all that easy. Mind you, this is pretty glamourised as well, especially with them operating out of a rather flash house that they have confiscated. Okay, I'm not really sure how undercover cops actually work, though apparently they do go in pretty deep, and will even do things that are effectively illegal. Whether they actually get too emotionally involved, or even end up going off with the bad guys is another story all together.

As for the film, well, it is what I would call your typical 'guy' film, and more so a typical 'young guy' film – you have fast, and hotted up cars, lots of girls that are scantily clad, which is pretty typical of this type of movie, and Hollywood in general. Personally it really isn't a scene that I am all that into, and I am not sure why I am all that keen on actually watching any more of them, however I do have this desire to do just that so I guess I will see how this series pans out. Oh, and the car races are pretty ordinary as well.",The-Sarkologist,2016-12-02,2016
6.0,Fast-Paced Action and Drama,"Set in Los Angeles, this movie focuses on a team of thieves who hijack trucks operating a high speeds from optimally powered race cars. The cargo is then taken and sold on the black market. Needless to say, the FBI and local authorities are anxious to capture and prosecute these criminals before the truckers take matters into their own hands. To help them on this case a young police officer by the name of ""Brian O'Conner"" (Paul Walker) volunteers to go undercover and infiltrate the most high-profile illegal street racing team in the area which is led by a man named ""Dominic Toretto"" (Vin Diesel) who also has a prison record for violence due to his explosive temper. However, in order to investigate this case Brian first has to get inside this close-knit team and that is more difficult than anybody realizes. Additionally, this particular team is but one of many and it might not be the one responsible. But one thing is sure-action needs to be taken soon before violence erupts on the highways. Now rather than reveal any more I will just say that this film has enough fast-paced action and drama to satisfy most fans of the genre. No doubt about it. On a more critical note though, I thought that some of the characters-most notably ""Letty"" (Michelle Rodriguez), ""Vince"" (Matt Schulze) and ""Hector"" (Noel Gugliemi)--were much too pretentious and almost to the point of being downright annoying. Likewise, some of the previously mentioned action scenes were more than a little unrealistic as well. But that's Hollywood for you. In any case, from what I understand this film has turned into a profitable enterprise for Universal Pictures and since nothing succeeds like success has bred numerous sequels in its wake. That said, despite the flaws just mentioned I enjoyed this movie and I have rated it accordingly. Slightly above average.",Uriah43,2017-01-02,2017
8.0,"Very good, but has its downs","As a car enthusiast i can say i loved this movie! Was fun to watch on my own time and didn't have to skip any boring dialogue like i always do.. Paul walker and Vin diesel make a very good combo in the first FnF but i personally think the acting in 2F2F was much better

Pros(Things i like)

.The movie has many race scenes unlike the new FnF movies .Includes a multitude of cars from Japanese tuners to American muscle, .acting was good, as i love paul walker for his acting .You are able to watch the movie without worrying about plot holes as the movie keeps you interested with its race scenes .Excellent choice of music More focus on cars then bank heists and not much of a focus on hot women, however there is the fair share of hotties in the movie .VERY GOOD character development between the MAIN CHARACTERS

Cons .WARNING, this movie was made by someone who knows nothing about cars, so any car enthusiast may cringe when they see something that happens to a car that is supposed to make a person who knows nothing about cars(which this movie is targeted to) say ""WOW! Cars can do that! So cool!"" .acting may be corny at times .movie ends too fast, leaving little plot holes and poor acting (EX: jesses death"" .Dont get exited about these cool modded cars with bodykits and spoiler, this concept is abandon in the 4th movie (2009) .Most of the side characters are abandon excluding Mia, letty, vince and hector...

Overall, really good, but has is mini downsides..",graverobbermineplex,2017-02-15,2017
4.0,Just a bonch of hype,This is not very good. The characters make chooses that do not make sense. The story line is awful. 2 fast 2 furious is a good movie. The fast and the furious Tokyo drift is also a good movie. Fast and the furious new model original parts is also a good movie. Fast five is also a good movie. Fast and the Furious 6 is also a good movie. Furious 7 is also a good movie. The best thing about this movie is if it had not been made the sequels would not have been made. 6.7 is overrating it. That is not a great film. I give 4. This is pretty bad. D.R no is a lot better. I like most action movies. I do not like this one. D.R no is great. From Russia with love is also a very good action movie. See that movie. Do not see this.,jacobjohntaylor1,2017-03-06,2017
6.0,One of the 'better' cool car style-focused action flicks of the turn of the century,"""The Fast and The Furious"" was the ""Point Break"" of the 2000s â€” a cop goes undercover to bust up a group of criminals who are into a specific ""sport,"" but he becomes attached to the very people he's trying to bust. ""Point Break"" is the better film, but ""The Fast and the Furious"" was the start of a multi-billion-dollar franchise. Go figure.Paul Walker plays the cop, Brian O'Conner, but the screenplay doesn't reveal this card until Brian has not only won the respect of top street racer Dominic Toretto (Vin Diesel), but also the viewer. This small betrayal of our trust is writer Gary Scott Thompson's shrewdest move as the film goes from somewhat interesting, albeit clichÃ©, to more interesting, albeit clichÃ©.The screenplay â€” co-written with Erik Bergquist and David Ayer (""Training Day"") based on the ""VIBE"" magazine article by Ken Li â€” is not the focal point of the movie, of course. This was 2001, the peak of the MTV Spring Break era. The point was to show hot foreign cars, hot foreign (and American) women and a lot of burning rubber. The rock, rap and techno music of the time feature prominently, and even rapper Ja Rule had a supporting role as a racer, a reminder of how the start of the 21st century was also the beginning of the music business starting to infiltrate the movie business.All this to say, director Rob Cohen understands this is a style over substance situation. Quarter-mile races, chases, fist fights and criminal heist activity are the featured attractions â€” as are the beautiful cars and beautiful people. If this film can be given any credit for originality, it belongs to the merging of heist/crime movie and drag race aesthetics. Cars had of course been featured in movies and television before, but this movie more authentically plays to the car aficionado, as a handful of films did in this era (e.g. ""Gone in 60 Seconds,"" ""The Italian Job""). There's a certain grittiness that this film has featuring real street-racing cars compared to James Bond, for example, driving something too cool to believe.The movie isn't 100 percent shallow from start to finish, however. A genuine effort is made to build chemistry between Walker and Diesel's characters. The story works best when it builds and tests that relationship. Nothing else about the movie feels worth our investment, but somehow we desperately do not want Brian and Dom to turn on each other despite all the reasons they should. Both Walker and Diesel bring likable dimensions to their characters and their chemistry is likely to be the bedrock of future films. (This coming from someone who has yet to see any of the other films yet.)The supporting cast, however, doesn't offer much. Dom's girlfriend, Letty (Michelle Rodriguez), brings nothing to the story, and the other guys in Dom's gang aren't given the chance to be anything but meatheads. The romance between Brian and Dom's sister Mia (Jordana Brewster) exists for formulaic reasons, but the fact that both of them feel kind of like outsiders to the street-racing culture gives their relationships some legitimacy.But enough about characters. ""The Fast and the Furious"" delivers some solid action sequences, especially the ones involving street cars and semi trucks. The racing scenes don't allow for much dimension, and the editing is decent to optimize suspense, but the CGI and green screen elements pull us out of what should feel like a very realistic, gritty street race. There are enough quality moments for action fans in ""The Fast and the Furious"" to overcome the MTV Spring Break music video world its characters inhabit. The 2000s were full of glossy movies with inferior story lines, and while comparing ""The Fast and the Furious"" to these films would obviously make it seem like a great movie when in fact it's an average one, it could be a suitable enough ambassador of its time and culture to movie watchers of the future.~Steven CThanks for reading! Visit Movie Muse Reviews for more",Movie_Muse_Reviews,2017-03-26,2017
7.0,A Guilty Pleasure Movie at its Finest,"16 years and 7 films ago the Fast & Furious franchise wasn't the worldwide phenomena that it is now. It was once a cheesy Point Break rip-off that took itself way too seriously. But you know what, it was a darn good guilty pleasure movie. That's for sure.A lot has changed over the years in the series, but the one constant has always been that the films are about family. For all its faults, no one can deny how well this film does the family angle. It's not the best acting, writing, or directing, but you care enough about the characters to where you believe the motivations behind characters' actions regarding family. But let's talk about how ridiculous, stupid, and fun this movie is.They drive their cars (successfully) underneath semi-trucks several times throughout the film. So much so that when I was younger I believed it was possible. That word, ""possible"", will be used sparingly through the course of this film and the entire series. Where Furious 7 pushes the boundaries of reality by driving cars via one building to the next, The Fast and the Furious provides the unbelievable through street car races with seemingly a few hundred people. In the middle of the night, that is. Oh and those hundreds of people each have their own car and parking spot, that is. But that won't be the last time the film could have you roll your eyes.In fact, it's way easier to watch this film now that I've seen every installment to date. This film is extremely dated, but it's an interesting watch, especially considering where the series has gone to now. There's an underground motorcycle gang who steals DVD players and stashes them in a Thai-food restaurant. The climax of the film begins at an event called Race Wars. Creative huh? At one point, Letty (Michelle Rodriguez) tells someone to back off or she will scar her face with tire tracks. I guess my point is, if you don't accept the film for what it is, I don't think you'll have any fun with it.The real joy of this film comes by its goofiest and most outlandish moments, but also with its impressive stunts and action. In camera stunts may be this franchise's finest assets, and the last highway heist in this film is a thing of beauty. Yes, the film gets bogged down by a really dated and contrived script, but there's so much undeniable fun to be had here. A guilty pleasure movie at its best+Stunts/action+All about family+Ridiculously goofy/fun-Horrible script, and passable acting-Takes itself a little too serious at times7.5/10",ThomasDrufke,2017-04-04,2017
6.0,"""The Fast and the Furious""- While the sequels have gotten better and better, the original feels a bit dated and ""safe."" Fun, but not as entertaining as future installments.","The interesting thing about the long-running ""Fast and Furious"" franchise is that series fans seem to fall into one of two camps. Those who feel that the series started off decent but has gotten progressively better with each passing sequel. Especially as they take themselves less seriously and simply aim to entertain their audience more and more with increasingly insane and physics-defying action. And those who far prefer the earlier and slightly tamer installments for their slightly more grounded realism. And they tend to lament the fact that the later sequels have gone in an increasingly unrealistic and over- the-top direction. And as a result, I feel I must warn certain audience members... I'm most certainly in the former of those two groupings. Yes, I am somewhat sorry to say that to me, the franchise as a whole really didn't start picking up steam until about the third or fourth chapter. While by no means terrible, the earlier films haven't aged particularly well at all, and feel quite... docile and bland. Even the subject of this review- the original 2001 release from director Rob Cohen. It's a standard story and spends so much time on a plot ripped straight from ""Point Break"" (only substituting cars instead of surf-boards), that it doesn't really entertain to the same wild extent that later installments eventually reached.The film follows detective Brian O'Connor (the late Paul Walker), as he goes undercover to infiltrate the underground world of illegal street racing in Los Angeles. O'Connor and his superiors suspect that the same men and women who hold these illegal events are also responsible for a string of crimes throughout the city. He eventually forms a sort-of friendship with Dominic Toretto (Vin Diesel), one of the most famed of the underground racers. O'Connors conflicted feelings about whether or not to bust him are further complicated when he starts to fall for Dominic's younger sister Mia (Jordana Brewster), and eventually his investigation will lead to a complex and wild finale through the streets of LA.The highlights here are the wonderful and at-the-time relatively unknown cast and the high-octane action that crops up here and there. This is the film that really put Vin Diesel and the others on the map. Everyone gives it their all, and everyone comes across very likable and endlessly cool in the film. Especially Diesel and Walker, who both shot to stardom in the months following the film's release. I also really liked Michelle Rodriguez, who plays a supporting role as Letty, Domonic's girlfriend. She has that tough- yet-sexy appeal and works really well in the film. Brewster and fellow co-stars like Rick Yune and Chad Lindberg similarly do admirable jobs. On the whole, just a great, fun cast.Director Rob Cohen, fresh off of a string of 90's hits including ""Dragonheart"" and ""Dragon: The Bruce Lee Story"", does a phenomenal job handling the action and adventure with his kinetic camera-work and unique use of color and saturation. Say what you will about the mixed quality of the films he's made- the man can make a thrilling sequence. You really feel the speed in the races and each crash hits you right in the gut. This is amongst his best work as a visual storyteller, and he delivers the action full-throttle. When the film goes into full- blown carnage, it works marvelously.Unfortunately, the film falters quite a bit thanks to the aforementioned stock-screen writing and for being a bit too dated when viewed in comparison to the rest of the series. For all intents and purposes, there's not a lot going on ""under the hood"" here. Every twist and turn is telegraphed from a mile away, characters fall into broad and undeveloped clichÃ©s (usually given a single ""quirk"" to define them, which is lazy screen writing 101), and you'll know how it ends pretty much immediately. It takes away a lot of the experience. The fact that the film is also basically a photocopy of the superior ""Point Break"" is also distracting at times and can occasionally lead to a lot of unintended giggles. In addition, this film feels very much a product of its time. This has ""Extreme 2001 movie!"" written all over it. From the music to the editing to even the slang used in conversation... the film is dated to the point it even occasionally feels a bit cringe- worthy.Still, I don't think it's a bad movie. Just a troubled one. And I do think it is still most certainly worth seeking out, especially as a prerequisite to viewing the entire series. It sets up a lot of characters and context that are expanded on in later films, and there's a lot of fun to be had with the great performances and top-notch action. For my money... It's one of the weaker ""Fast & Furious"" films. But it's still a ""Fast & Furious"" film through-and-through. And I say give it a shot.I give it an about-average 6 out of 10.",TedStixonAKAMaximumMadness,2017-04-09,2017
7.0,"Still ""Fast"" after all these years","Rob Cohen's ""The Fast and the Furious"" has no business being as great as it is. A film about fast cars, undercover cops, and highway robbery should provide limited, perhaps dimwitted thrills, but Cohen's colorful and swift-paced action outing provides such likable characters, slick stunts, and buoyant spirit that the whole affair elevates itself to the highest levels of lively, well-assembled fun. It is a surprisingly robust and satisfying experience.The film follows an undercover police officer working to infiltrate the world of street racing to bust a low-level crime syndicate. While undercover, he develops an affinity toward the racers and inconvenient brotherhood is established. Between the cars, busts, and friendships, a token crime story becomes a tale of family. It is simply compelling and effortlessly entertaining.Cohen creates a multi-ethnic world of sunshine, turbo charged technology, and well-rendered characters. It is a Los Angeles of beautiful paint jobs, palm trees, and lived-in locations. Color, verve, and speed burst forth from Cohen's frames in layered and lively compositions. Editing, design, and music create an always- pulsing energy that permeates every sequence.Though the film is about racing and the thrills that drive the sport, Cohen cast actors that earn as much attention as the horse- powered rockets. Vin Diesel, Paul Walker, Jordana Brewster, Chad Lindberg, and Michelle Rodriguez form the family unit the inspires the film's themes and emotions. Each actor builds a solid character, with the leads being especially memorable. Diesel glowers and Walker exudes a naive charm. They form a charismatic duo.A slick and undeniably entertaining action gem, ""The Fast and the Furious"" soars with its combination of character and thrills. Set pieces are exciting, character beats are affecting, and the stunts are electrifying. It is a remarkable, sweat, oil, and sun-soaked piece of work.",ryanskywalker-87402,2017-04-12,2017
